char,pron
好唔好食,häu2 m4 häu2 säk6
樂於助人,lok6 yü1 zo6 yäng4
山道,sæng1 däu6
散水餅,sæng1 söi2 beng2
解款車,gai1 fung2 ce1
姣好,gau2 häu2
惡棍,ok2 gwäng1
信差,säng1 cai1
從速,cung4 cuk2
讀心術,duk6 säm1 säk6
尾車,mi1 ce1
追仔,zöi1 zäi2
大小二便,dai6 siu2 yi6 bing6
淡奶,tam1 nai1
黃秋生,wong4 cäu1 säng1
遊樂園,yäu4 lok6 yüng4
相映成趣,söng1 yäng2 säng4 cü1
積少成多,zäk2 siu2 säng4 do1
被愛,bi6 wui1
省會,sæng2 wui6
暴飲暴食,bäu6 yäm2 bäu6 säk6
打緊仗,da2 gäng2 zöng1
公數,gung1 su1
年少氣盛,ning4 siu1 hi1 säng6
頭頭是道,täu4 täu4 si6 däu6
生煎包,sæng1 zing1 bau1
神經元,säng4 gäng1 yüng4
成唔成,säng4 m4 säng4
兩方,löng1 fong1
安道爾,wung1 däu6 yi1
陪坐,pui4 co1
閩南話,mäng1 nam4 wa2
金華火腿,gäm1 wa4 fo2 töi2
輕放,häng1 fong1
聽唔聽,teng1 m4 teng1
調製,tiu4 zäi1
難纏,næng4 cing4
散賣,sæng2 mai6
生活圈,säng1 wuk6 hüng1
食下飯,säk6 ha1 fæng6
先好講,sing1 häu2 gong2
茶道,ca4 däu6
魚刺,yü4 ci1
拉上補下,lai1 söng6 bu2 ha6
薪火相傳,säng1 fo2 söng1 cüng4
泡影,pau1 yäng2
梳打水,so1 da2 söi2
畫板,wa6 bæng2
為己任,wäi4 gi2 yäm6
和好如初,wo4 häu2 yü4 co1
不倒翁,bäk2 däu1 yung1
千載,cing1 zöi2
打開門,da2 fui1 mung4
獨市生意,duk6 si1 sæng1 yi1
兩可,löng1 ho2
迴轉壽司,wui4 züng2 säu6 si1
朝政,ciu4 zäng1
車輪戰,ce1 läng4 zing1
青雲,cäng1 wäng4
錯怪,co1 gwai1
行政費,häng4 zäng1 fäi1
一言難盡,yäk2 ying4 næng4 zäng6
凝膠,yäng4 gau1
馬上風,ma1 söng6 fung1
食緊飯,säk6 gäng2 fæng6
旋轉木馬,süng4 züng2 muk6 ma1
嗚咽,wu1 ying1
作數,zok2 su1
轉學,züng2 hok6
道破,däu6 po1
顯卡,hing2 kæk2
衣車,yi1 ce1
兩億,löng1 yäk2
抹布,muk2 bu1
四平八穩,si1 päng4 bæk2 wäng2
數日,su1 yäk6
僧多粥少,zäng1 do1 zuk2 siu2
部屬,bu6 suk6
階下囚,gai1 ha6 cäu4
茂盛,mäu6 säng6
難以言喻,næng4 yi1 ying4 yü6
衫領,sam1 leng1
齊備,cäi4 bi6
陳蕾,cäng4 löi4
行禮如儀,häng4 läi1 yü4 yi4
載歌載舞,zöi1 go1 zöi1 mu1
狗仔式,gäu2 zäi2 säk2
下半旗,ha6 bung1 ki4
魔法少女,mo1 fæk2 siu1 nü1
種姓,zung2 säng1
參詳,cam1 cöng4
敬業樂業,gäng1 yip6 lok6 yip6
凝血,yäng4 hük2
會診,wui6 cäng2
點射,dim2 se6
靈媒,läng4 mui4
中樞神經,zung1 sü1 säng4 gäng1
青年旅舍,cäng1 ning4 lü1 se1
長技,cöng4 gi6
打高爾夫,da2 gäu1 yi1 fu1
無為意,mu4 wäi4 yi1
聖誕快樂,säng1 dæng1 fai1 lok6
差強人意,ca1 köng1 yäng4 yi1
請命,cäng2 mäng6
黑白兩道,häk2 bæk6 löng1 däu6
行宮,häng4 gung1
打江山,da2 gong1 sæng1
以物易物,yi1 mäk6 yäk6 mäk6
老公仔,läu1 gung1 zäi2
生約,sæng1 yök2
全壘打,cüng4 löi1 da2
棍仔,gwäng1 zäi2
喜惡,hi2 wu1
好來好去,häu2 löi4 häu2 hü1
食豆腐,säk6 däu6 fu6
從善如流,cung4 sing6 yü4 läu4
打大交,da2 dai6 gau1
不自量,bäk2 zi6 löng6
吃苦,hek2 fu2
李克強,li1 häk2 köng4
惡做,ok2 zu6
淡薄,dam6 bok6
輕浮,häng1 fäu4
空話,hung1 wa6
士卒,si6 zäk2
尖酸刻薄,zim1 süng1 häk2 bok6
鏟平,cæng2 päng4
分母,fäng6 mu1
養鬼仔,yöng1 gwäi2 zäi2
重臣,zung6 säng4
才使,cöi4 säi2
獨行,duk6 häng4
卡板,ka1 bæng2
毒辣,duk6 læk6
孝道,hau1 däu6
引經據典,yäng1 gäng1 gü1 ding2
偽文青,ngäi6 mäng4 cäng1
煞食,sæk2 säk6
傻更更,so4 gæng1 gæng1
打龍通,da2 lung4 tung1
恩將仇報,yäng1 zöng1 säu4 bäu1
調低,diu6 däi1
盛怒,säng6 nu6
叢生,cung4 säng1
苟且偷生,gäu2 ce2 täu1 säng1
經濟論壇,gäng1 zäi1 läng6 tæng4
便條,bing6 tiu4
傳送門,cüng4 sung1 mung4
釘子,deng1 zi2
甘拜下風,gäm1 bai1 ha6 fung1
恩怨情仇,yäng1 yüng1 cäng4 säu4
迎刃而解,yäng4 yäng6 yi4 gai2
識撈,säk2 läu1
上舖,söng1 pu1
轉寄,züng2 gi1
質證,zäk2 zäng1
黑啤,häk2 be1
憐惜,ling4 säk2
試食,si1 säk6
坐向,zo6 höng1
傳熱,cüng4 ngik6
淡市,dam6 si1
道觀,däu6 gwung1
平底鑊,päng4 däi2 wok6
參見,cam1 ging1
校際,hau6 zäi1
好鬼死,häu2 gwäi2 si2
難抵,næng4 däi2
扮上菜,bæng6 söng6 cöi1
行人道,häng4 yäng4 däu6
票房毒藥,piu1 fong4 duk6 yök6
莎翁,sa1 yung1
試下先,si1 ha1 sing1
商業行為,söng1 yip6 häng4 wäi4
數架,su1 ga1
左下角,zo2 ha6 gok2
啜核,zük2 wäk6
嘔白泡,äu2 bæk6 pau1
白平衡,bæk6 päng4 häng4
打完針,da2 yüng4 zäm1
點石成金,dim2 sek6 säng4 gäm1
栩栩如生,hü2 hü2 yü4 säng1
轉科,züng2 fo1
滴血,däk6 hük2
頂住檔,däng2 zü6 dong1
兩行,löng1 hong4
披頭散髮,pi1 täu4 sæng2 fæk2
緯度,wäi1 du6
爭客,zæng1 hæk2
駕車,ga1 ce1
幾行,gi2 hong4
例假,läi6 ga1
來日方長,löi4 yäk6 fong1 cöng4
各行各路,gok2 hæng4 gok2 lu6
骨刺,gwäk2 ci1
傳電,cüng4 ding6
帶着,dai1 zök6
以人為本,yi1 yäng4 wäi4 bung2
胡作非為,wu4 zok2 fi1 wäi4
曾鈺成,zäng1 yuk6 säng4
不為意,bäk2 wäi4 yi1
打功夫,da2 gung1 fu1
第度,däi6 du6
內幕交易,nöi6 mok6 gau1 yäk6
數目字,su1 muk6 zi6
校草,hau6 cäu2
好細聲,häu2 säi1 säng1
易過借火,yi6 gwo1 ze1 fo2
接更,zip2 gäng1
郁下,yuk2 ha1
兩全,löng1 cüng4
着力,zök6 läk6
種族滅絕,zung2 zuk6 mik6 zük6
解酒,gai2 zäu2
流質,läu4 zäk2
擇食,zæk6 säk6
撈偏,läu1 ping1
貿易組織,mäu6 yäk6 zu2 zäk2
試聽,si1 teng1
食物銀行,säk6 mäk6 ngäng4 hong4
橫行無忌,wæng4 häng4 mu4 gi6
朝拜,ciu4 bai1
丟淡,diu1 tam1
驚惶失措,gäng1 wong4 säk2 cu1
行雷閃電,hæng4 löi4 sim2 ding6
優生學,yäu1 sæng1 hok6
着急,zök6 gäp2
變調,bing1 diu6
強差人意,köng1 ca1 yäng4 yi1
死都話,si2 du1 wa2
不事生產,bäk2 si6 säng1 cæng2
為民除害,wäi6 mäng4 cü4 fui6
魂飛魄散,wäng4 fi1 pæk2 sæng1
杯水車薪,bui1 söi2 ce1 säng1
乾花,gung1 fa1
掛好,gwa1 häu2
下葬,ha6 zong1
猛片,mæng1 ping2
中巴士,zung1 ba1 si6
打罵,da2 ma6
領港,läng1 gong2
為民請命,wäi6 mäng4 cäng2 mäng6
啞仔,a2 zäi2
右轉,yäu6 züng2
沒有之一,muk6 yäu1 zi1 yäk2
寸草不生,cüng1 cäu2 bäk2 sæng1
打突,da2 däk6
打緊機,da2 gäng2 gi1
打戰,da2 zing1
追和,zöi1 wo4
頂罪,däng2 zöi6
解夢,gai2 mung6
量入為出,löng6 yäp6 wäi4 cäk2
平易,päng4 yi6
吊臂車,diu1 bi1 ce1
乾淨企理,gung1 zäng6 ki1 li1
險象環生,him2 zöng6 wæng4 säng1
有口難言,yäu1 häu2 næng4 ying4
十度,säp6 du6
處變不驚,cü1 bing1 bäk2 gäng1
上訴法庭,söng6 su1 fæk2 täng4
圍下,wäi4 ha6
齊章,cäi4 zöng1
樂譜,ngok6 pu2
死剩種,si2 zäng6 zung2
助產士,zo6 cæng2 si6
第二種,däi6 yi6 zung2
啱使,ngam1 säi2
心領神會,säm1 läng1 säng4 wui6
必不可少,bik2 bäk2 ho2 siu2
刺刀,ci1 däu1
代數,döi6 su1
好準時,häu2 zäng2 si4
好奸,häu2 gæng1
網上商店,mong1 söng6 söng1 dim1
和盤托出,wo4 pung4 tok2 cäk2
彈票,dæng6 piu1
高盛,gäu1 säng6
落更,lok6 gæng1
心事重重,säm1 si6 cung4 cung4
識打,säk2 da2
鹹濕仔,ham4 säp2 zäi2
粵語殘片,yük6 yü1 cæng4 ping2
衞生巾,wäi6 säng1 gäng1
從長計議,cung4 cöng4 gäi1 yi1
便意,bing6 yi1
二手車,yi6 säu2 ce1
靈柩,läng4 gäu1
落降,lok6 gong1
平衡木,päng4 häng4 muk6
莎莎,sa1 sa1
生薑,sæng1 göng1
重提,cung1 täi4
論斷,läng6 düng6
唔經唔覺,m4 gäng1 m4 gok2
讀唔讀,duk6 m4 duk6
食神,säk6 säng4
定量,däng6 löng6
紙紮公仔,zi2 zæk2 gung1 zäi2
調高,diu6 gäu1
家長日,ga1 zöng2 yäk6
割禾青,gwuk2 wo4 ceng1
油然而生,yäu4 ying4 yi4 säng1
安度,wung1 du6
報更,bäu1 gæng1
刀背,däu1 bui1
龜背,gwäi1 bui1
吃完,hek2 yüng4
牛仔布,ngäu4 zäi2 bu1
周打,zäu1 da2
氣頂,hi1 däng2
穴道,yük6 däu6
兩道,löng1 däu6
視覺藝術,si6 gok2 ngäi6 säk6
聽下歌,teng1 ha1 go1
晏覺,æng1 gau1
好頭好尾,häu2 täu4 häu2 mi1
妄為,mong1 wäi4
解款員,gai1 fung2 yüng4
十仔,säp6 zäi2
蛇羹,se4 gäng1
從簡,cung4 gæng2
重修舊好,cung4 säu1 gäu6 häu2
起重機,hi2 cung1 gi1
坐緊監,co1 gäng2 gam1
付諸行動,fu6 zü1 häng4 dung6
阿華田,o1 wa4 ting4
十下,säp6 ha1
倚重,yi2 zung6
三番,sam1 fæng1
蛇鼠一窩,se4 sü2 yäk2 wo1
少壯,siu2 zong1
第一行,däi6 yäk2 hong4
家道中落,ga1 däu6 zung1 lok6
同仇敵愾,tung4 säu4 däk6 kwui1
精讀,zäng1 duk6
謹言慎行,gäng2 ying4 säng6 häng4
舉腳贊成,gü2 gök2 zæng1 säng4
剷青,cæng2 ceng1
導讀,däu6 duk6
一語道破,yäk2 yü1 däu6 po1
異數,yi6 su1
打更,da2 gæng1
好不好,häu2 bäk2 häu2
扑野,pok2 ye1
為着,wäi6 zök6
妻離子散,cäi1 li4 zi2 sæng2
打草,da2 cäu2
風和日麗,fung1 wo4 yäk6 läi6
食人族,säk6 yäng4 zuk6
傳世,cüng4 säi1
打鐘,da2 zung1
近住,gäng6 zü6
磨拳擦掌,mo4 küng4 cæk2 zöng2
華富,wa4 fu1
主使,zü2 si2
穿鑿附會,cüng1 zok6 fu6 wui6
打得火熱,da2 däk2 fo2 ngik6
對簿公堂,döi1 bu6 gung1 tong4
該校,gwui1 hau6
一兩下,yäk2 löng1 ha1
葉片,yip6 ping1
舞伴,mu1 bung6
懵仔,mung2 zäi2
奧數,äu1 su1
呀屌你,a1 diu2 ni1
打退堂鼓,da2 töi1 tong4 gwu2
好心機,häu2 säm1 gi1
打耳,da2 yi1
三行,sam1 hong4
不假思索,bäk2 ga2 si1 sok2
讀死書,duk6 si2 sü1
一兩首,yäk2 löng1 säu2
審時度勢,säm2 si4 dok6 säi1
打唔打得,da2 m4 da2 däk2
發人深省,fæk2 yäng4 säm1 säng2
有度,yäu1 du6
遠道,yüng1 däu6
磨豆腐,mo4 däu6 fu6
惡名昭彰,ok2 mäng4 ziu1 zöng1
爭地盤,zæng1 di6 pung4
伴唱,bung6 cöng1
傳聲,cüng4 säng1
嬌生慣養,giu1 säng1 gwæng1 yöng1
乾葱,gung1 cung1
好幾日,häu2 gi2 yäk6
好唔好彩,häu2 m4 häu2 cöi2
取道,cü2 däu6
加減乘除,ga1 gam2 säng4 cü4
老少咸宜,läu1 siu1 ham4 yi4
拿着,na4 zök6
乘人之危,säng4 yäng4 zi1 ngäi4
天光道,ting1 gwong1 däu6
不請自來,bäk2 cäng2 zi6 löi4
車厘茄,ce1 li4 kö4
好唔好做,häu2 m4 häu2 zu6
兇神惡煞,hung1 säng4 ok2 sæk2
蛇果,se4 gwo2
士啤,si6 be1
廣華,gwong2 wa4
胸墊,hung1 zing1
訛傳,ngo4 cüng4
經合組織,gäng1 häp6 zu2 zäk2
夷為平地,yi4 wäi4 päng4 di6
潰不成軍,kwui2 bäk2 säng4 gwäng1
乜歌,mäk2 go1
戇居居,ngong6 gü1 gü1
出便,cäk2 bing6
錯開,co1 fui1
電車站,ding6 ce1 zam6
多兩錢重,do1 löng1 cing4 cung1
藕斷絲連,ngäu1 düng6 si1 ling4
上款,söng6 fung2
上一頁,söng6 yäk2 yip6
華佗,wa4 to4
一唔一齊,yäk2 m4 yäk2 cäi4
旋轉門,süng4 züng2 mung4
替更,täi1 gæng1
便士,bing6 si2
鏟車,cæng2 ce1
請柬,ceng2 gæng2
減數,gam2 su1
觀塘道,gwung1 tong4 däu6
廣東道,gwong2 dung1 däu6
學下人,hok6 ha1 yäng4
奇難雜症,ki4 næng4 zap6 zäng1
爛仔交,læng6 zäi2 gau1
名不經傳,mäng4 bäk2 gäng1 cüng4
誤中副車,ng6 zung1 fu1 gü1
排排坐,pai4 pai4 co1
熟能生巧,suk6 näng4 sæng1 hau2
着住,zök6 zü6
敢為,gäm2 wäi4
可唔可行,ho2 m4 ho2 häng4
咪頭,mäi1 täu4
成日播,seng4 yäk6 bo1
相士,söng1 si6
縮數,suk2 su1
題解,täi4 gai2
天下為公,ting1 ha6 wäi4 gung1
劫難,gip2 næng6
撩女仔,liu4 nü1 zäi2
着迷,zök6 mäi4
駕輕就熟,ga1 heng1 zäu6 suk6
龜仔,gwäi1 zäi2
湧上,yung2 söng6
上過去,söng1 gwo1 hü1
數打,su1 da1
他調,ta1 tiu4
傳揚,cüng4 yöng4
扶靈,fu4 läng4
幾滴,gi2 däk6
好人卡,häu2 yäng4 kæk2
和氣生財,wo4 hi1 säng1 cöi4
暴擊,bäu6 gäk2
杯墊,bui1 zing1
唱下歌,cöng1 ha1 go1
輕傷,häng1 söng1
摸門釘,mo2 mung4 deng1
上下網,söng1 ha1 mong1
大熱倒灶,dai6 ngik6 däu2 zäu1
豐衣足食,fung1 yi1 zuk2 säk6
邱騰華,yäu1 täng4 wa4
形而上,yäng4 yi4 söng6
軟皮蛇,yüng1 pi4 se4
水墨畫,söi2 mäk6 wa6
相映,söng1 yäng2
上賓,söng6 bäng1
華倫西亞,wa4 läng4 säi1 a1
狐假虎威,wu4 ga2 fu2 wäi1
校徽,hau6 fäi1
夜長夢多,ye6 cöng4 mung6 do1
深仇大恨,säm1 säu4 dai6 häng6
生死有命,säng1 si2 yäu1 mäng6
穿着,cüng1 zök6
打乞嗤,da2 häk2 ci1
耳背,yi1 bui1
榮華,wäng4 wa4
着實,zök6 säk6
大逆不道,dai6 yäk6 bäk2 däu6
兩溝,löng1 käu1
狼狽為奸,long4 bui1 wäi4 gæng1
深耕細作,säm1 gæng1 säi1 zok2
試下問,si1 ha1 mäng6
小解,siu2 gai2
華氏,wa4 si6
追更,zöi1 gæng1
釘書機,deng1 sü1 gi1
跟紅頂白,gäng1 hung4 däng2 bæk6
賀卡,ho6 kæk2
香片,höng1 ping2
龍蛇混雜,lung4 se4 wäng6 zap6
聽清,teng1 cäng1
話匣子,wa6 hap6 zi2
輾轉反側,zing2 züng2 fæng2 zäk2
大卡士,dai6 ka1 si2
彈珠機,dæng6 zü1 gi1
成唔成功,säng4 m4 säng4 gung1
數十年,su1 säp6 ning4
塗脂抹粉,tu4 zi1 muk2 fäng2
傳呼,cüng4 fu1
打茅波,da2 mau4 bo1
打鐵趁熱,da2 tik2 cäng1 ngik6
三度,sam1 du6
事假,si6 ga1
席地而坐,zäk6 di6 yi4 zo6
斤兩,gäng1 löng2
瓜田李下,gwa1 ting4 li1 ha6
嬉皮士,hi1 pi4 si6
好事近,häu2 si6 gäng6
落降頭,lok6 gong1 täu4
勉勉強強,ming1 ming1 köng1 köng1
磨砂,mo4 sa1
唆使,so1 si2
淨重,zäng6 cung1
百上加斤,bæk2 söng6 ga1 gäng1
半生熟,bung1 sæng1 suk6
血海深仇,hük2 fui2 säm1 säu4
片過,ping2 gwo1
熟食檔,suk6 säk6 dong1
胖虎,bung6 fu2
余文樂,yü4 mäng4 lok6
兩宗,löng1 zung1
瀕臨絕種,päng4 läm4 zük6 zung2
從容不迫,sung1 yung4 bäk2 bäk2
天生天養,ting1 sæng1 ting1 yöng1
尊師重道,züng1 si1 zung6 däu6
背信棄義,bui1 säng1 hi1 yi6
打齋,da2 zai1
特更,däk6 gæng1
居高不下,gü1 gäu1 bäk2 ha6
人仔細細,yäng4 zäi2 säi1 säi1
一兩條,yäk2 löng1 tiu4
二轉,yi6 züng2
力爭上游,läk6 zäng1 söng6 yäu4
神出鬼沒,säng4 cäk2 gwäi2 muk6
四腳蛇,si1 gök2 se4
抽下水,cäu1 ha1 söi2
雞仔餅,gäi1 zäi2 beng2
肉乾,yuk6 gung1
痛經,tung1 gäng1
頂班,däng2 bæng1
慶生,häng1 säng1
請唔請人,ceng2 m4 ceng2 yäng4
氣數已盡,hi1 su1 yi1 zäng6
強詞奪理,köng1 ci4 dük6 li1
良莠不齊,löng4 yäu1 bäk2 cäi4
腎氣,säng6 hi1
選讀,süng2 duk6
扑咪,bok2 mäi1
打石膏,da2 sek6 gäu1
好得過,häu2 däk2 gwo1
一兩件,yäk2 löng1 ging6
佢咁,kü1 gäm1
曲終人散,kuk2 zung1 yäng4 sæng1
投生,täu4 säng1
華山,wa4 sæng1
拗斷,au2 tüng1
昌盛,cöng1 säng6
食肉獸,säk6 yuk6 säu1
通經,tung1 gäng1
長遮,cöng4 ze1
打個突,da2 go1 däk6
打嘴巴,da2 zöi2 ba1
打政府工,da2 zäng1 fu2 gung1
解唔解,gai2 m4 gai2
泡飯,pau1 fæng6
頂真,däng2 zäng1
有頂,yäu1 deng2
生滋,sæng1 zi1
十成十,säp6 säng4 säp6
長生津,zöng2 sæng1 zäng1
一兩粒,yäk2 löng1 näp2
傳家,cüng4 ga1
久經,gäu2 gäng1
輕工業,häng1 gung1 yip6
米青,mai1 cäng1
每種,mui1 zung2
食剩,säk6 zäng6
白食,bæk6 säk6
扑濕,bok2 säp2
近磅,gäng6 bong6
難約,næng4 yök2
諗唔諗,näm2 m4 näm2
生物學系,säng1 mäk6 hok6 häi6
古董車,gwu2 dung2 ce1
公仔箱,gung1 zäi2 söng1
行喇,hæng4 la1
禮崩樂壞,läi1 bäng1 ngok6 wai6
命數,mäng6 su1
食屎啦,säk6 si2 la1
繁盛,fæng4 säng6
核桃,häk6 täu4
飛機仔,fi1 gi1 zäi2
駭人聽聞,hai1 yäng4 täng1 mäng4
口沒遮攔,häu2 muk6 ze1 læng4
好無用,häu2 mu4 yung6
沉着,cäm4 zök6
寒假,fung4 ga1
易學難精,yi6 hok6 næng4 zäng1
粵語長片,yük6 yü1 cöng4 ping2
沒影,muk6 yäng2
甚囂塵上,säm6 hiu1 cäng4 söng6
淡口,tam1 häu2
話低,wa6 däi1
倒屎,däu2 si2
讀下書,duk6 ha1 sü1
有牌爛仔,yäu1 pai4 læng6 zäi2
墨守成規,mäk6 säu2 säng4 kwäi1
小數點,siu2 su1 dim2
進士,zäng1 si6
捉錯用神,zuk2 co1 yung6 säng4
浮生,fäu4 säng1
共享經濟,gung6 höng2 gäng1 zäi1
強酸,köng4 süng1
兩堂,löng1 tong4
那道,na1 däu6
啤酒肚,be1 zäu2 tu1
花旗參,fa1 ki4 säm1
過兩招,gwo1 löng1 ziu1
行唔通,hæng4 m4 tung1
喝倒采,fuk2 däu2 cöi2
年畫,ning4 wa6
四種,si1 zung2
悉隨尊便,säk2 cöi4 züng1 bing6
成為事實,säng4 wäi4 si6 säk6
着衫,zök2 sam1
從中作梗,cung4 zung1 zok2 gäng2
老差骨,läu1 cai1 gwäk2
師從,si1 cung4
熟行,suk6 hong4
剩得,zäng6 däk2
搭緊車,dap2 gäng2 ce1
救生圈,gäu1 säng1 hüng1
侍仔,si6 zäi2
邊個靚,bing1 go1 leng1
初生,co1 säng1
卡爾文,ka1 yi1 mäng4
釘蓋,deng1 gwui1
腳踏車,gök2 dap6 ce1
公約數,gung1 yök2 su1
引以為戒,yäng1 yi1 wäi4 gai1
近點,käng1 dim2
惡勢力,ok2 säi1 läk6
百事可樂,bæk2 si6 ho2 lok6
度日如年,du6 yäk6 yü4 ning4
被套,pi1 täu1
自討苦吃,zi6 täu2 fu2 hek2
第二下,däi6 yi6 ha1
驚起,gäng1 hi2
磨時間,mo4 si4 gæng1
成色,säng4 säk2
滋長,zi1 zöng2
處理下,cü1 li1 ha1
方唔方便,fong1 m4 fong1 bing6
一兩張,yäk2 löng1 zöng1
有乘,yäu1 säng6
麗質,läi6 zäk2
兩批,löng1 päi1
乘虛,säng4 hü1
長途跋涉,cöng4 tu4 bäk6 sip2
獨斷,duk6 düng6
更生人士,gäng1 sæng1 yäng4 si6
久別重逢,gäu2 bik6 cung4 fung4
人力車,yäng4 läk6 ce1
色士風,säk2 si6 fung1
蒸蒸日上,zäng1 zäng1 yäk6 söng1
車埋去,ce1 mai4 hü1
大陸話,dai6 luk6 wa2
撈油水,läu1 yäu4 söi2
坐實,zo6 säk6
潮州話,ciu4 zäu1 wa2
打槍,da2 cöng1
大海撈針,dai6 fui2 läu4 zäm1
道台,däu6 töi4
慳番啖氣,hæng1 fæng1 dam6 hi1
兩三隻,löng1 sam1 zek2
無惡不作,mu4 ok2 bäk2 zok2
打球,da2 käu4
幾打,gi2 da1
普度,pu2 du6
不得要領,bäk2 däk2 yiu1 läng1
重婚,cung4 fäng1
應運而生,yäng1 wäng6 yi4 säng1
專上教育,züng1 söng6 gäu1 yuk6
坐波監,co1 bo1 gam1
驚慌失措,gäng1 fong1 säk2 cu1
韓國仔,fung4 gwok2 zäi2
稽查,käi1 ca4
靈犀,läng4 säi1
兩劑,löng1 zäi1
難點,næng4 dim2
四更,si1 gæng1
水蛇春,söi2 se4 cäng1
小調,siu2 diu6
奏樂,zäu1 ngok6
倒灶,däu2 zäu1
兩三點,löng1 sam1 dim2
山嶺,sæng1 läng1
高射炮,gäu1 se6 pau1
公交車,gung1 gau1 ce1
兩頭蛇,löng1 täu4 se4
抹油,mæk2 yäu4
三生有幸,sam1 säng1 yäu1 häng6
司徒華,si1 tu4 wa4
進行性交,zäng1 häng4 säng1 gau1
出下街,cäk2 ha1 gai1
假戲真做,ga2 hi1 zäng1 zu6
乾爹,gung1 de1
輕過,heng1 gwo1
辣椒仔,læk6 ziu1 zäi2
密斗貨車,mäk6 däu2 fo1 ce1
望子成龍,mong6 zi2 säng4 lung4
十幾度,säp6 gi2 du6
少少咋,siu2 siu2 za1
易話為,yi6 wa6 wäi4
男女老少,nam4 nü1 läu1 siu1
和頭酒,wo4 täu4 zäu2
逼巴士,bäk2 ba1 si2
湊數,cäu1 su1
耍樂,sa2 lok6
聽信,täng1 säng1
重插,cung4 cap2
打石,da2 sek6
識下人,säk2 ha1 yäng4
巴士地,ba1 si6 di6
哥士的,go1 si6 däk2
卡介苗,ka1 gai1 miu4
其樂無窮,ki4 lok6 mu4 kung4
靈通,läng4 tung1
柯士甸,o1 si6 ding6
食唔食得,säk6 m4 säk6 däk2
眾數,zung1 su1
鴨仔團,ap2 zäi2 tüng4
煲下,bäu1 ha1
放完假,fong1 yüng4 ga1
咁又,gäm1 yäu6
拼車,päng1 ce1
上班一族,söng1 bæng1 yäk2 zuk6
華潤,wa4 yäng6
轉過身,züng1 gwo1 säng1
大力士,dai6 läk6 si6
第一種,däi6 yäk2 zung2
格仔舖,gæk2 zäi2 pu1
合而為一,häp6 yi4 wäi4 yäk2
生態平衡,säng1 tai1 päng4 häng4
小食亭,siu2 säk6 täng4
華而不實,wa4 yi4 bäk2 säk6
波士頓,bo1 si6 däng6
長濱,cöng4 bäng1
飛車黨,fi1 ce1 dong2
一路以為,yäk2 lu6 yi1 wäi4
旅行結婚,lü1 häng4 gik2 fäng1
甚為,säm6 wäi4
暈浪,wäng4 long6
倒扣,däu1 käu1
計過數,gäi1 gwo1 su1
片甲不留,ping1 gap2 bäk2 läu4
執行董事,zäp2 häng4 dung2 si6
反領,fæng2 leng1
器量,hi1 löng6
兩幅,löng1 fuk2
明爭暗鬥,mäng4 zäng1 äm1 däu1
拿手好戲,na4 säu2 häu2 hi1
和波,wo4 bo1
註解,zü1 gai2
反射動作,fæng2 se6 dung6 zok2
散髮,sæng2 fæk2
事關重大,si6 gwæng1 zung6 dai6
從眾,cung4 zung1
打長途,da2 cöng4 tu4
道袍,däu6 päu4
扶搖直上,fu4 yiu4 zäk6 söng1
降生,gong1 säng1
核聚變,häk6 zü6 bing1
暈車,wäng4 ce1
大埔道,dai6 bu1 däu6
家傳户曉,ga1 cüng4 wu6 hiu2
驚濤駭浪,gäng1 täu4 hai1 long6
開關掣,fui1 gwæng1 zäi1
山水畫,sæng1 söi2 wa6
四大長老,si1 dai6 zöng2 läu1
拖卡,to1 ka1
膽戰心驚,dam2 zing1 säm1 geng1
屌打,diu2 da2
縫製,fung4 zäi1
一兩間,yäk2 löng1 gæng1
揚長而去,yöng4 cöng4 yi4 hü1
曲高和寡,kuk2 gäu1 wo6 gwa2
靚唔靚仔,leng1 m4 leng1 zäi2
嶺大,läng1 dai6
安卡拉,wung1 ka1 lai1
抱着,päu1 zök6
水耕,söi2 gæng1
爭食,zæng1 säk6
重唔重要,zung6 m4 zung6 yiu1
打天才波,da2 ting1 cöi4 bo1
的士狗,däk2 si2 gäu2
倒及,däu1 käp6
假聲,ga2 säng1
過下癮,gwo1 ha1 yäng1
未做好,mi6 zu6 häu2
冇得解,mäu1 däk2 gai2
承轉,säng4 züng2
傻下,so4 ha1
保長,bäu2 zöng2
打友誼波,da2 yäu1 yi4 bo1
講過下,gong2 gwo1 ha1
理數,li1 su1
兩滴,löng1 däk6
暈船浪,wäng4 süng4 long6
黑箱車,häk2 söng1 ce1
好有米,häu2 yäu1 mai1
兩級,löng1 käp2
生生不息,säng1 säng1 bäk2 säk2
鋤強扶弱,co4 köng4 fu4 yök6
傳感,cüng4 gäm2
購下,gäu1 ha6
乾濕褸,gung1 säp2 läu1
開大片,fui1 dai6 ping2
以暴制暴,yi1 bäu6 zäi1 bäu6
孖咇,ma1 bik2
食咖喱,säk6 ga1 li1
鏟青,cæng2 ceng1
呼和浩特,fu1 wo4 häu6 däk6
恆生指數,häng4 säng1 zi2 su1
輕機,heng1 gi1
靈驗,läng4 yim6
片集,ping2 zap6
握手言和,æk2 säu2 ying4 wo4
粗話,cu1 wa6
生靈塗炭,säng1 läng4 tu4 tæng1
上下水,söng6 ha1 söi2
着時,zök6 si4
點理解,dim2 li1 gai2
倒汗水,däu1 fung6 söi2
兩口,löng1 häu2
