Index,Word,Glossary,EnglishGlossary,Type,Character,IPA,Rom,1st check,Remark,
1286_Waitau_1,"1,286",橡皮擦,Eraser,Waitau_1,擦紙膠,tsʰæk55tsi55kau13,cæk2 zi2 gau1 ,OK,,
1286_Waitau_2,"1,286",橡皮擦,Eraser,Waitau_2,擦膠,tsʰæk55kau13,cæk2 gau1 ,OK,,
1287_Waitau_1,"1,287",橡皮筋,"Elastic, rubber bands",Waitau_1,橡筋,tsœŋ22kɐŋ55,zöng6 gäng2 ,OK,,
1288_Waitau_1,"1,288",台硯,Ink-stone,Waitau_1,墨硯,mɐk22hiŋ35,mäk6 hing2 ,OK,,
1289_Waitau_1,"1,289",墨,Chinese ink,Waitau_1,墨,mɐk22,mäk6 ,OK,,
1290_Waitau_1,"1,290",墨汁,Prepared Chinese ink,Waitau_1,墨汁,mɐk22tsɐp35,mäk6 zäp2 ,OK,,
1291_Waitau_1,"1,291",墨水,Ink,Waitau_1,墨水,mɐk22sɵy35,mäk6 söi2 ,OK,,
1292_Waitau_1,"1,292",掭(筆),Dip (ink with brush pen),Waitau_1,掭,tʰim13,tim1 ,OK,,
1292_Waitau_2,"1,292",掭(筆),Dip (ink with brush pen),Waitau_2,舐,lai35,lai2 ,OK,,
1293_Waitau_1,"1,293",洇(紙),(Ink) spread and sink inpaper,Waitau_1,化,fa13,fa1 ,OK,,
1294_Waitau_1,"1,294",草書,Cursive,Waitau_1,草書,tsɐu13sy13,zäu1 sü1 ,OK,,
1295_Waitau_1,"1,295",(用筆)塗抹,Daub (smear),Waitau_1,抹,mæk35,mæk2 ,OK,,
1296_Waitau_1,"1,296",逃學,Skip the class,Waitau_1,走學,tsʰɐu55hɤk35,cäu2 hok2 ,有問題,zäu2 hok2 ,
1296_Waitau_2,"1,296",逃學,Skip the class,Waitau_2,走堂,(NO RECORDING),(NO RECORDING),,,
1297_Waitau_1,"1,297",考試,Examination,Waitau_1,考試,hau35si13,hau2 si1 ,OK,,
1298_Waitau_1,"1,298",(考試)失誤,Lost the examination,Waitau_1,考唔倒,hau35m̩13tau35,hau2 m1 dau2 ,OK,,
1299_Waitau_1,"1,299",罰站,Stand as a punishment,Waitau_1,罰徛,fɐk55kʰi13,fäk2 ki1 ,OK,,
1300_Waitau_1,"1,300",圖章,Stamp (seal),Waitau_1,印鋻,jɐŋ13kam13,yäng1 gam1 ,OK,,
1300_Waitau_2,"1,300",圖章,Stamp (seal),Waitau_2,圖章,tʰu11tsœŋ13,tu4 zöng1 ,OK,,
1301_Waitau_1,"1,301",徽章,Badge,Waitau_1,襟章,kʰɐm13tsœŋ13,käm1 zöng1 ,OK,,
1302_Waitau_1,"1,302",郵局,Post office,Waitau_1,郵電局,jɐu11tiŋ22kʰok35,yäu4 ding6 kuk2 ,OK,,
1302_Waitau_2,"1,302",郵局,Post office,Waitau_2,郵局,jɐu11kʰok35,yäu4 kuk2 ,OK,,
1303_Waitau_1,"1,303",郵票,Stamp,Waitau_1,士擔,si11tam55,si4 dam2 ,有問題,,
1304_Waitau_1,"1,304",相片,Photo,Waitau_1,相,sœŋ35,söng2 ,OK,,
1305_Waitau_1,"1,305",電影,Film (movie),Waitau_1,影畫戲,jɐŋ35wa35hi13,yäng2 wa2 hi1 ,OK,,
1306_Waitau_1,"1,306",畫兒,Picture,Waitau_1,畫,wa35,wa2 ,OK,,
1307_Waitau_1,"1,307",對聯,Spring couples,Waitau_1,對,tɵy13,döi1 ,OK,,
1307_Waitau_2,"1,307",對聯,Spring couples,Waitau_2,對聯,tɵy13lyŋ35,döi1 lüng2 ,OK,,
1308_Waitau_1,"1,308",玩兒,Play,Waitau_1,聊,liu22,liu6 ,OK,,
1309_Waitau_1,"1,309",球,Ball,Waitau_1,波,pɔ55,bo2 ,OK,,
1310_Waitau_1,"1,310",踢足球,Play football,Waitau_1,踢波,tʰɐk35pɔ13,täk2 bo1 ,OK,,
1311_Waitau_1,"1,311",蕩鞦韆,Play the swing,Waitau_1,打韆鞦,ta55tsʰiŋ35tsʰɐu55,da2 cing2 cäu2 ,OK,,
1312_Waitau_1,"1,312",放風箏,Fly a kite,Waitau_1,放紙鷂,fɤŋ13tsi55jiu35,fong1 zi2 yiu2 ,OK,,
1313_Waitau_1,"1,313",講故事,Tell a story,Waitau_1,講古,koŋ35ku35,gung2 gu2 ,OK,,
1313_Waitau_2,"1,313",講故事,Tell a story,Waitau_2,講古仔,koŋ35ku35tsɐi35,gung2 gu2 zäi2 ,OK,,
1314_Waitau_1,"1,314",唱歌,Sing,Waitau_1,唱歌,tsʰœŋ13kɔ55,cöng1 go2 ,OK,,
1314_Waitau_2,"1,314",唱歌,Sing,Waitau_2,唱歌仔,tsʰœŋ13kɔ55tsɐi35,cöng1 go2 zäi2 ,OK,,
1315_Waitau_1,"1,315",哨子,Whistle (n.),Waitau_1,銀雞,ŋɐŋ11kɐi13,ngäng4 gäi1 ,OK,,
1316_Waitau_1,"1,316",吹口哨,Whistle (v.) with the mouth,Waitau_1,吹銀雞,tsʰɵy13ŋɐŋ11kɐi13,cöi1 ngäng4 gäi1 ,OK,,
1317_Waitau_1,"1,317",簫,vertical bamboo flute,Waitau_1,吹簫,tsʰɵy13siu13,cöi1 siu1 ,OK,,
1318_Waitau_1,"1,318",吹笛子,Play flute,Waitau_1,吹笛,tsʰɵy13tɛk35,cöi1 dek2 ,OK,,
1319_Waitau_1,"1,319",下棋,Play chess,Waitau_1,捉棋,tsok55kʰi11,zuk2 ki4 ,OK,,
1320_Waitau_1,"1,320",抓牌,Play cards,Waitau_1,拎牌,lip55pʰai35,lip2 pai2 ,OK,,
1321_Waitau_1,"1,321",游泳,Swim,Waitau_1,游水,jɐu11sɵy35,yäu4 söi2 ,OK,,
1322_Waitau_1,"1,322",潛水,Dive,Waitau_1,沕水,mi22sɵy35,mi6 söi2 ,OK,,
1323_Waitau_1,"1,323",打水漂,Skip stone on the water,Waitau_1,打水片,ta55sɵy35pʰiŋ35,da2 söi2 ping2 ,OK,,
1324_Waitau_1,"1,324",擺弄(玩具),Play with(toy),Waitau_1,舞,mu35,mu2 ,OK,,
1325_Waitau_1,"1,325",會武術,Can play kung-fu,Waitau_1,識打功夫,sɐk55ta55kɔŋ13fu35,säk2 da2 gong1 fu2 ,OK,säk2 da2 gong1 fu1,
1326_Waitau_1,"1,326",變魔術,Perform magic,Waitau_1,變把戲,piŋ13pa35hi13,bing1 ba2 hi1 ,OK,,
1326_Waitau_2,"1,326",變魔術,Perform magic,Waitau_2,變戲法,piŋ13hi13fak35,bing1 hi1 fak2 ,OK,,
1327_Waitau_1,"1,327",翻跟鬥（斗？）,Somersault,Waitau_1,打關斗,ta55kʷɐŋ13tɐu35,da2 gwäng1 däu2 ,OK,,
1328_Waitau_1,"1,328",掃堂腿,Use leg to stumblesomeone(martial art),Waitau_1,掃堂腿,sɐu13tɤŋ11tʰɵy35,säu1 dong4 töi2 ,OK,,
1329_Waitau_1,"1,329",捉迷藏,Hide-and-seek,Waitau_1,耍盲雞,sa55mæŋ11kɐi13,sa2 mæng4 gäi1 ,OK,,
1330_Waitau_1,"1,330",撓癢癢,Scratch an itch,Waitau_1,抓癢,au55jœŋ35,au2 yöng2 ,OK,,
1331_Waitau_1,"1,331",跳房子,Hopscotch,Waitau_1,跳飛機,tʰiu13fi13ki13,tiu1 fi1 gi1 ,OK,,
1332_Waitau_1,"1,332",舞龍,Dragon dance,Waitau_1,舞龍,mu13loŋ11,mu1 lung4 ,OK,,
1333_Waitau_1,"1,333",拉二胡,Play erhu (Chinesetwo-string fiddle),Waitau_1,拉二胡,lai22ȵi22wu35,lai6 ngi6 wu2 ,OK,,
1334_Waitau_1,"1,334",放鞭炮,Shoot off firecrackers,Waitau_1,燒連排,siu13liŋ11pʰai11,siu1 ling4 pai4 ,OK,,
1335_Waitau_1,"1,335",騎脖子,Ride on one’s shoulder,Waitau_1,騎膊馬,kʰɛ11pɤk55ma13,ke4 bok2 ma1 ,OK,,
1336_Waitau_1,"1,336",倒立,handstand,Waitau_1,倒豎蔥,tɐu35sy22tsʰoŋ35,däu2 sü6 cung2 ,OK,,
1337_Waitau_1,"1,337",面具,Mask,Waitau_1,鬼面殼,kʷɐi35miŋ22hɤk35,gwäi2 ming6 hok2 ,OK,,
1338_Waitau_1,"1,338",猜拳,A finger-guessing game,Waitau_1,猜枚,tsʰai13mui35,cai1 mui2 ,OK,,
1339_Waitau_1,"1,339",抓鬮,Lot,Waitau_1,執籌,tsɐp55tsʰɐu35,zäp2 cäu2 ,OK,,
1340_Waitau_1,"1,340",壓歲錢,New Yearluckymoney,Waitau_1,磧年利市,tsæk55niŋ11lɐi22si22,zæk2 ning4 läi6 si6 ,OK,,
1341_Waitau_1,"1,341",請客,"Treat or entertain guests, prepare a banquet",Waitau_1,擺酒,pai35tsɐu35,bai2 zäu2 ,OK,,
1342_Waitau_1,"1,342",送禮,Send a gift,Waitau_1,做人情,tsu22jɐŋ11tsʰɐŋ11,zu6 yäng4 cäng4 ,OK,,
1343_Waitau_1,"1,343",收禮,Receive a gift,Waitau_1,收禮,sɐu13lɐi13,säu1 läi1 ,OK,,
1344_Waitau_1,"1,344",感謝,Thanks,Waitau_1,多謝,tɔ13tsɛ22,do1 ze6 ,OK,,
1345_Waitau_1,"1,345",稀客,An infrequent visitor,Waitau_1,生保人,sæŋ13pɐu35hæk35,sæng1 bäu2 hæk2 ,OK,,
1346_Waitau_1,"1,346",請坐,Sit down please,Waitau_1,請坐,tsʰɛŋ35tsʰɔ13,ceng2 co1 ,OK,,
1347_Waitau_1,"1,347",講客氣,Be polite,Waitau_1,客氣,hæk55hi35,hæk2 hi2 ,OK,,
1348_Waitau_1,"1,348",斟(茶),Serve the tea,Waitau_1,斟,tsɐm13,zäm1 ,OK,,
1349_Waitau_1,"1,349",散(煙),Serve the cigarette,Waitau_1,派,pʰai13,pai1 ,OK,,
1350_Waitau_1,"1,350",開始,Start,Waitau_1,開始,fui13tsʰi35,fui1 ci2 ,OK,,
1351_Waitau_1,"1,351",入席,Sit down to dinner,Waitau_1,入席,jɐp22tsɐk22,yäp6 zäk6 ,OK,,
1352_Waitau_1,"1,352",上菜,Serve the dish,Waitau_1,起菜,hi55tsʰɵy13,hi2 cöi1 ,OK,,
1353_Waitau_1,"1,353",倒酒,Pour wine,Waitau_1,斟酒,tsɐm13tsɐu35,zäm1 zäu2 ,OK,,
1354_Waitau_1,"1,354",乾杯,"Cheers, drink a toast",Waitau_1,飲勝,jɐm35sɐŋ13,yäm2 säng1 ,OK,,
1355_Waitau_1,"1,355",慢走,Go home slowly (a polite word similar to “Good-Bye”),Waitau_1,慢慢行,maŋ22maŋ35haŋ11,mang6 mang2 hang4 ,OK,,
1356_Waitau_1,"1,356",胡說,Nonsense,Waitau_1,發嗑風,fæk55ŋɐp55foŋ13,fæk2 ngäp2 fung1 ,有問題,IPA: fæk33 ŋɐp55 foŋ33,
1357_Waitau_1,"1,357",招待,Entertain,Waitau_1,招呼,tsiu13fu13,ziu1 fu1 ,OK,,
1358_Waitau_1,"1,358",叩頭,Kowtow,Waitau_1,叩頭,kʰɐu13tʰɐu11,käu1 täu4 ,OK,,
1358_Waitau_2,"1,358",叩頭,Kowtow,Waitau_2,叩首,kʰɐu13sɐu35,käu1 säu2 ,OK,,
1359_Waitau_1,"1,359",作揖,bow with hands folded in front,Waitau_1,打拱,ta55koŋ35,da2 gung2 ,OK,,
1359_Waitau_2,"1,359",作揖,bow with hands folded in front,Waitau_2,作揖,tsɤk35jɐp35,zok2 yäp2 ,OK,,
1360_Waitau_1,"1,360",風光,Proudhearted,Waitau_1,風光,foŋ13kʷɔŋ13,fung1 gwong1 ,OK,,
1361_Waitau_1,"1,361",擺闊,Flaunt one’s wealth,Waitau_1,充大頭鬼,tsʰoŋ13tai22tʰɐu11kʷɐi35,cung1 dai6 täu4 gwäi2 ,OK,,
1362_Waitau_1,"1,362",充好漢,pose as a hero,Waitau_1,爛醒,laŋ35sɐŋ35,lang2 säng2 ,OK,,
1363_Waitau_1,"1,363",丟臉,Lose face,Waitau_1,冇面,mɐu13miŋ35,mäu1 ming2 ,OK,,
1364_Waitau_1,"1,364",受累,Got involved in a trouble,Waitau_1,陀累,tʰɔ11lɵy22,to4 löi6 ,OK,,
1365_Waitau_1,"1,365",難為你,Make someone into trouble,Waitau_1,難為你,næŋ11wɐi35ni35,næng4 wäi2 ni2 ,OK,,
1366_Waitau_1,"1,366",(別)理(他),(do not) rap to sombody,Waitau_1,理,li13,li1 ,OK,,
1367_Waitau_1,"1,367",邀(伴兒),Invite,Waitau_1,喊,ham13,ham1 ,OK,,
1368_Waitau_1,"1,368",遇見(熟人),Encounter,Waitau_1,撞到,tsɤŋ22tɐu35,zong6 däu2 ,OK,,
1369_Waitau_1,"1,369",看望(病人),To visit the patient,Waitau_1,探,tʰam13,tam1 ,OK,,
1370_Waitau_1,"1,370",說話,Speak,Waitau_1,講話,kɤŋ35wa22,gong2 wa6 ,OK,,
1372_Waitau_1,"1,372",拍馬屁,Flatter,Waitau_1,托大腳,tʰɤ35tai22kœk35,to2 dai6 gök2 ,OK,,
1373_Waitau_1,"1,373",叮囑,Warn or urge repeatedly,Waitau_1,吩咐,fɐn13fu13,fän1 fu1 ,OK,,
1374_Waitau_1,"1,374",搭腔,Accost,Waitau_1,搭嘴,tap55tsɵy35,dap2 zöi2 ,OK,,
1375_Waitau_1,"1,375",插嘴,Break into a conversation,Waitau_1,插嘴,tsʰap55tsɵy35,cap2 zöi2 ,OK,,
1376_Waitau_1,"1,376",呵斥,Scold,Waitau_1,喝,fuk35,fuk2 ,OK,,
1377_Waitau_1,"1,377",哄騙,Lie to somebody,Waitau_1,氹,tʰɐm13,täm1 ,OK,,
1378_Waitau_1,"1,378",完蛋,Over,Waitau_1,死啦,si35la13,si2 la1 ,OK,,
1379_Waitau_1,"1,379",數落,scold sb. by enumerating his wrong-doings,Waitau_1,數,su35,su2 ,OK,,
1380_Waitau_1,"1,380",(非粗話)罵人,Scold,Waitau_1,鬧,nau22,nau6 ,OK,,
1381_Waitau_1,"1,381",(用粗話)罵人,"Verbal abuse,scold with foul words",Waitau_1,鬧,nau22aŋ22hɐu35,nau6 ang6 häu2 ,有問題,,
1382_Waitau_1,"1,382",講汙穢話,Use abusive words,Waitau_1,講爛口,kɤŋ55laŋ22hɐu35,gong2 lang6 häu2 ,OK,,
1383_Waitau_1,"1,383",挨打(被打),Be beaten,Waitau_1,挨打,ŋai11ta35,ngai4 da2 ,OK,,
1383_Waitau_2,"1,383",挨打(被打),Be beaten,Waitau_2,畀人打,pi35jɐn11ta35,bi2 yän4 da2 ,OK,,
1384_Waitau_1,"1,384",吵架,Quarrel,Waitau_1,嗌交,ai13kau35,ai1 gau2 ,OK,IPA: ai13 kau55,
1385_Waitau_1,"1,385",打架,Fight,Waitau_1,打交,ta35kau35,da2 gau2 ,OK,IPA: ta35 kau55,
1386_Waitau_1,"1,386",勸架,Mediate,Waitau_1,勸交,hyŋ13kau13,hüng1 gau1 ,OK,,
1387_Waitau_1,"1,387",護著(他),On one’s side and defend him,Waitau_1,幫,pɤŋ13,bong1 ,OK,,
1388_Waitau_1,"1,388",給(他),Give (him something),Waitau_1,畀佢,pi35,bi2 ,OK,,
1389_Waitau_1,"1,389",叫(他來),Ask (him to come),Waitau_1,喊,ham13,ham1 ,OK,,
1390_Waitau_1,"1,390",行(應答),Okay,Waitau_1,得,tɐk35,däk2 ,唔肯定,,
1391_Waitau_1,"1,391",不錯,Quite good,Waitau_1,唔錯,m̩11tsʰɔ13,m4 co1 ,OK,,
1392_Waitau_1,"1,392",不准(去),Not allowed to (go ),Waitau_1,唔准,m̩11tsɐŋ35,m4 zäng2 ,OK,,
1393_Waitau_1,"1,393",唆使,Instigate,Waitau_1,唆擺,sɔ13pai35,so1 bai2 ,OK,,
1394_Waitau_1,"1,394",頂撞,Contradict somebody,Waitau_1,頂嘴,tɐŋ55tsɵy35,däng2 zöi2 ,OK,,
1394_Waitau_2,"1,394",頂撞,Contradict somebody,Waitau_2,駁嘴,pɤk35tsɵy35,bok2 zöi2 ,OK,,
1395_Waitau_1,"1,395",撩撥,Make mischief between others,Waitau_1,撩,liu11,liu4 ,OK,,
1396_Waitau_1,"1,396",合(不來),Get along with,Waitau_1,佮,kap35,gap2 ,OK,,
1397_Waitau_1,"1,397",遷就,Accommodate someone,Waitau_1,就,tsɐu22,zäu6 ,OK,,
1398_Waitau_1,"1,398",回老家,Go back hometown,Waitau_1,返鄉下,faŋ13hœŋ13ha35,fang1 höng1 ha2 ,OK,,
1399_Waitau_1,"1,399",走親戚,Visit relatives,Waitau_1,探親戚,tʰam13tsʰɐm13tsʰɐk35,tam1 cäm1 cäk2 ,OK,,
1400_Waitau_1,"1,400",沒空兒,Have no time,Waitau_1,唔得閒,m̩11tɐk55hæŋ11,m4 däk2 hæng4 ,OK,,
1401_Waitau_1,"1,401",有空兒,Have time,Waitau_1,得閒,tɐk55hæŋ11,däk2 hæng4 ,OK,,
1402_Waitau_1,"1,402",辦妥(了),Fix something up,Waitau_1,搞掂,kau35tim22,gau2 dim6 ,OK,,
1403_Waitau_1,"1,403",走運,Have a good luck,Waitau_1,行運,hæŋ11wɐŋ22,hæng4 wäng6 ,OK,,
1404_Waitau_1,"1,404",倒楣,Have a bad luck,Waitau_1,行衰運,hæŋ11sɵy13wɐŋ22,hæng4 söi1 wäng6 ,OK,,
1405_Waitau_1,"1,405",時興,In fashion,Waitau_1,興,hɐŋ13,häng1 ,OK,,
1406_Waitau_1,"1,406",商店,Shop,Waitau_1,鋪頭,pʰu13tʰɐu35,pu1 täu2 ,OK,,
1407_Waitau_1,"1,407",飯館,Restaurant,Waitau_1,茶樓,tsʰa11lɐu11,ca4 läu4 ,OK,,
1407_Waitau_2,"1,407",飯館,Restaurant,Waitau_2,茶居,tsʰa11ky55,ca4 gü2 ,OK,,
1408_Waitau_1,"1,408",旅館,Hotel,Waitau_1,客棧,hæk55tsæŋ35,hæk2 zæng2 ,OK,,
1409_Waitau_1,"1,409",擺攤兒,Run a stand in the market,Waitau_1,擺檔,pai55tɤŋ35,bai2 dong2 ,OK,,
1410_Waitau_1,"1,410",販子,Vendor,Waitau_1,小販,siu55fæŋ35,siu2 fæng2 ,OK,,
1411_Waitau_1,"1,411",(生意)旺,(business is) brisk,Waitau_1,旺,wɤŋ22,wong6 ,OK,,
1412_Waitau_1,"1,412",開張,Open business,Waitau_1,開張,fui13tsœŋ35,fui1 zöng2 ,OK,,
1413_Waitau_1,"1,413",盤點,Take and check stock,Waitau_1,盤點,pʰuŋ11tim35,pung4 dim2 ,OK,,
1413_Waitau_2,"1,413",盤點,Take and check stock,Waitau_2,計數,kɐi35su13,gäi2 su1 ,OK,,
1414_Waitau_1,"1,414",歇業,Close the shop,Waitau_1,執笠,tsɐp55lɐp55,zäp2 läp2 ,OK,,
1415_Waitau_1,"1,415",櫃台,Counter,Waitau_1,櫃台,kʷɐi22tʰɵy35,gwäi6 töi2 ,OK,,
1415_Waitau_2,"1,415",櫃台,Counter,Waitau_2,櫃面,kʷɐi22miŋ35,gwäi6 ming2 ,OK,,
1416_Waitau_1,"1,416",老闆,Boss,Waitau_1,侍頭,si22tʰɐu35,si6 täu2 ,OK,,
1417_Waitau_1,"1,417",女老闆,Female boss or boss’ wife,Waitau_1,侍頭婆,si22tʰɐu11pʰɔ11,si6 täu4 po4 ,OK,,
1418_Waitau_1,"1,418",店員,Shopkeeper,Waitau_1,伙記,fɔ35ki13,fo2 gi1 ,OK,,
1419_Waitau_1,"1,419",師傅,Master,Waitau_1,師傅,si13fu35,si1 fu2 ,OK,,
1420_Waitau_1,"1,420",徒弟,Apprentice,Waitau_1,徒弟,tʰu11tɐi35,tu4 däi2 ,OK,,
1421_Waitau_1,"1,421",顧客,Customer,Waitau_1,人客,jɐŋ11hɛk35,yäng4 hek2 ,OK,,
1422_Waitau_1,"1,422",還價,Bargain,Waitau_1,講價,kɤŋ35ka13,gong2 ga1 ,OK,,
1423_Waitau_1,"1,423",砍價,Cheapenthe priceduring bargaining,Waitau_1,殺價,sæk55ka13,sæk2 ga1 ,OK,,
1423_Waitau_2,"1,423",砍價,Cheapenthe priceduring bargaining,Waitau_2,還價,wæŋ11ka13,wæng4 ga1 ,OK,,
1424_Waitau_1,"1,424",降價,Price reduction,Waitau_1,減價,kam35ka13,gam2 ga1 ,OK,,
1425_Waitau_1,"1,425",賒帳,Buy goods on credit,Waitau_1,磧數,tsæk55su13,zæk2 su1 ,OK,,
1426_Waitau_1,"1,426",欠帳,Be in debt,Waitau_1,爭數,tsaŋ22su35,zang6 su2 ,唔肯定,zang6 su1,
1427_Waitau_1,"1,427",要帳,To collect bills overdue,Waitau_1,追債,tsɵy13tsai35,zöi1 zai2 ,OK,,
1428_Waitau_1,"1,428",算盤,Abacus,Waitau_1,算盤,syŋ13pʰuŋ11,süng1 pung4 ,OK,,
1429_Waitau_1,"1,429",秤,Steelyard,Waitau_1,秤,tsʰɐŋ13,cäng1 ,OK,,
1430_Waitau_1,"1,430",戥子,smaller steelyard,Waitau_1,厘秤,li11tsʰɐŋ13,li4 cäng1 ,OK,,
1431_Waitau_1,"1,431",開支,Expense,Waitau_1,皮費,pʰi11fɐi35,pi4 fäi2 ,OK,,
1432_Waitau_1,"1,432",本錢,Capital for business,Waitau_1,本,puŋ35,bung2 ,OK,,
1433_Waitau_1,"1,433",合夥,Construct a partnership,Waitau_1,佮分,kap55fɐŋ35,gap2 fäng2 ,有問題,IPA: kap22 fɐŋ35 Rom: gap6 fäng2 ,
1434_Waitau_1,"1,434",湊(錢),Make a raise,Waitau_1,佮,kap35,gap2 ,OK,,
1435_Waitau_1,"1,435",弄(錢),Manage to raise a fund,Waitau_1,弄,nuŋ22,nung6 ,OK,,
1436_Waitau_1,"1,436",錢(概稱),Money,Waitau_1,錢,tsʰiŋ35,cing2 ,OK,,
1437_Waitau_1,"1,437",紙幣,Paper currency,Waitau_1,銀紙,ŋɐŋ11tsi35,ngäng4 zi2 ,OK,,
1438_Waitau_1,"1,438",硬幣,Coin,Waitau_1,大銀,tai22ŋɐŋ11,dai6 ngäng4 ,OK,,
1438_Waitau_2,"1,438",硬幣,Coin,Waitau_2,毫子,hɐu11tsi35,häu4 zi2 ,OK,,
1439_Waitau_1,"1,439",整錢,The bill beforeturninginto changes,Waitau_1,大紙,tai22tsi35,dai6 zi2 ,OK,,
1440_Waitau_1,"1,440",零錢,Change,Waitau_1,散紙,sæŋ55tsi35,sæng2 zi2 ,OK,,
1441_Waitau_1,"1,441",數(錢),Count the cash,Waitau_1,點,tim35,dim2 ,OK,,
1442_Waitau_1,"1,442",找(錢),Give the change,Waitau_1,找,tsau35,zau2 ,OK,,
1443_Waitau_1,"1,443",差(一角錢),Short for (one cent),Waitau_1,爭,tsæŋ13,zæng1 ,OK,,
1444_Waitau_1,"1,444",利息,Interest,Waitau_1,利息,li22sɐk35,li6 säk2 ,唔肯定,IPA: li22 sɐk55,
1445_Waitau_1,"1,445",掙(錢),Make (money),Waitau_1,賺,tsæŋ22,zæng6 ,OK,,
1445_Waitau_2,"1,445",掙(錢),Make (money),Waitau_2,搵,wɐŋ55,wäng2 ,OK,,
1446_Waitau_1,"1,446",虧本,Loss,Waitau_1,蝕本,sik22puŋ35,sik6 bung2 ,OK,,
1447_Waitau_1,"1,447",值得,Deserve to do,Waitau_1,抵,tɐi35,däi2 ,OK,,
1448_Waitau_1,"1,448",夠秤,enough weight,Waitau_1,足秤,tsok55tsʰɐŋ13,zuk2 cäng1 ,OK,,
1449_Waitau_1,"1,449",不夠秤,Short weight,Waitau_1,唔足秤,m̩11kɐu13tsʰɐŋ13,m4 gäu1 cäng1 ,OK,,
1449_Waitau_2,"1,449",不夠秤,Short weight,Waitau_2,呃秤,(MISSING),(MISSING),,,
1450_Waitau_1,"1,450",省(錢),Save money,Waitau_1,慳,hæŋ13,hæng1 ,OK,,
1451_Waitau_1,"1,451",合算,Worthwhile,Waitau_1,著數,tsœk22su13,zök6 su1 ,OK,,
1452_Waitau_1,"1,452",不合算,Unworthwihle,Waitau_1,唔著數,m̩11tsœk22su13,m4 zök6 su1 ,OK,,
1453_Waitau_1,"1,453",貴,Expensive,Waitau_1,貴,kʷɐi35,gwäi2 ,OK,,
1454_Waitau_1,"1,454",便宜,Cheap,Waitau_1,平,pʰɛŋ11,peng4 ,OK,,
1455_Waitau_1,"1,455",車站,Station,Waitau_1,車站,tsʰɛ13tsʰam22,ce1 cam6 ,OK,,
1456_Waitau_1,"1,456",碼頭,Dock,Waitau_1,碼頭,ma13tʰɐu11,ma1 täu4 ,OK,,
1456_Waitau_2,"1,456",碼頭,Dock,Waitau_2,渡頭,tu22tʰɐu11,du6 täu4 ,OK,,
1457_Waitau_1,"1,457",橋,Bridge,Waitau_1,橋,kʰiu11,kiu4 ,OK,,
1458_Waitau_1,"1,458",街,Street,Waitau_1,街,kai13,gai1 ,OK,,
1459_Waitau_1,"1,459",人行道,Sidewalk,Waitau_1,行人路,hæŋ11jɐŋ11lu22,hæng4 yäng4 lu6 ,OK,,
1460_Waitau_1,"1,460",公路,Road,Waitau_1,馬路,ma13lu22,ma1 lu6 ,OK,,
1461_Waitau_1,"1,461",汽車,Automobile,Waitau_1,汽車,tsʰɛ13,ce1 ,OK,,
1462_Waitau_1,"1,462",小轎車,Car,Waitau_1,私家車,si55ka55tsʰɛ55,si2 ga2 ce2 ,OK,,
1462_Waitau_2,"1,462",小轎車,Car,Waitau_2,車仔,tsʰɛ13tsɐi35,ce1 zäi2 ,OK,,
1463_Waitau_1,"1,463",客車,Coach,Waitau_1,客車,hak55tsʰɛ35,hak2 ce2 ,有問題,東莞話說：IPA: hak22 tsʰɛ55  Rom: hak6 ce2 ,
1463_Waitau_2,"1,463",客車,Coach,Waitau_2,巴士,pa55si55,ba2 si2 ,有問題,IPA: pa55 si35 Rom: ba2 si2 ,
1464_Waitau_1,"1,464",自行車,Bike,Waitau_1,單車,tæŋ55tsʰɛ55,dæng2 ce2 ,OK,,
1465_Waitau_1,"1,465",人力車,Rickshaw,Waitau_1,黃包車,wɤŋ11pau13tsʰɛ55,wong4 bau1 ce2 ,OK,,
1465_Waitau_2,"1,465",人力車,Rickshaw,Waitau_2,東洋車,toŋ13jœŋ11tsʰɛ55,dung1 yöng4 ce2 ,OK,,
1466_Waitau_1,"1,466",三輪車,Pedicab,Waitau_1,三輪車,sam13lɐŋ35tsʰɛ55,sam1 läng2 ce2 ,有問題,IPA: sam13 lɐŋ11 tsʰɛ55 Rom: sam1 läng6 ce2 ,
1467_Waitau_1,"1,467",獨輪車,Monocycle (wheelbarraw),Waitau_1,單輪車,taŋ13lɐŋ35tsʰɛ55,dang1 läng2 ce2 ,有問題,IPA: taŋ13 lɐŋ11 tsʰɛ55 Rom: dang1 läng6 ce2 ,
1468_Waitau_1,"1,468",車輪子,Wheel,Waitau_1,車轆,tsʰɛ55lok55,ce2 luk2 ,OK,,
1469_Waitau_1,"1,469",輪船,Ship,Waitau_1,火船,fɔ35syŋ11,fo2 süng4 ,OK,,
1470_Waitau_1,"1,470",帆船,Sailboat,Waitau_1,帆船,fæŋ11syŋ11,fæng4 süng4 ,OK,,
1471_Waitau_1,"1,471",小船,Small boat,Waitau_1,艇仔,tʰɛŋ13tsai35,teng1 zai2 ,OK,,
1472_Waitau_1,"1,472",汽艇,Motorboat,Waitau_1,汽艇,hi13tʰɛŋ13,hi1 teng1 ,OK,,
1473_Waitau_1,"1,473",竹筏子,Bamboo raft,Waitau_1,竹簰,tsok55pʰai11,zuk2 pai4 ,OK,,
1474_Waitau_1,"1,474",(船)滲水,(the boat) leak,Waitau_1,滲水,sɐm13sɵy35,säm1 söi2 ,OK,,
