char,pron
傳電,con2 tien4
當其時,dong1 ki2 si2
尊師重道,zun1 su1 cung4 tau4
電解,tien4 gai3
有命,yiu1 miang4
約法三章,yok5 fap5 sam1 zong1
萬載,man4 zai3
收回成命,siu1 fui2 sin2 min4
遞解,ti4 gai4
多士爐,do1 si3 lu2
煩惱絲,fan2 lau3 su1
好自為之,hau3 cu4 vui2 zu1
煙仔,yen1 zai3
相容,siong1 yung2
相紙,siong4 zi3
粗重,cu1 cung1
從屬,cung2 suk6
頂天立地,din3 tien1 lip6 ti4
角仔,gok5 zai3
一盅兩件,yit5 zung1 liong1 kien4
誤中副車,ngu4 zung4 fu4 gi1
蛇宴,sa2 yen4
惡運,ok5 yun4
乘人之危,sin2 ngin2 zu1 ngui2
走調,ziu3 tiau4
反話,fan3 va4
好路數,hau3 lu4 su4
春分,cun1 fun1
倒錢落海,dau3 cien2 lok6 hoi3
風涼話,fung1 liong2 va4
雄心萬丈,hiung2 sim1 man4 cong4
月全食,ngiet6 cien2 sit6
垂涎三尺,sui2 yen2 sam1 cak5
食塵,sit6 cin4
百密一疏,bak5 mit6 yit5 so1
扯貓尾,ca3 miau4 mui1
從一而終,cung2 yit5 yi2 zung1
上款,song4 kan3
打崩頭,da3 ben1 tiu2
定量,tin4 liong4
引蛇出洞,yin3 sa2 cut5 tung4
易過借火,yi4 go4 zia4 fo3
陣間,cin4 gan1
證交會,zin4 gau1 fui4
炒散,cau3 san3
調包,tiau4 bau1
覆水難收,fuk5 sui3 lan2 siu1
家長日,ga1 zong3 ngit5
吃醋,ket5 cu4
容錯,yung2 co4
聽書,tang4 su1
正人君子,zin4 ngin2 giun1 zu3
屏息靜氣,bin3 sit5 cin4 hi4
獨斷,tuk6 ton4
撈亂,lau1 lon4
蛇仔,sa2 zai3
出入平安,cut5 ngip6 pin2 on1
解穢酒,gai3 ve4 ziu3
好地地,hau3 ti4 ti4
上賓,song4 bin1
底線傳中,dai3 sien4 con2 zung1
黑白兩道,het5 pak6 liong1 tau4
養鬼仔,yong1 gui3 zai3
老差骨,lau3 cai1 gut5
神祇,sin2 ki2
正中間,zin4 zung1 gan1
坐冷板凳,co1 lang1 ban3 den4
裁斷,cai2 ton4
代議士,toi4 ngi4 su4
閩南話,men2 lam2 va4
神打,sin2 da3
為害,vui2 hoi4
渾然天成,fun2 yen2 tien1 sin2
重鎚出擊,cung1 cui2 cut5 git5
福至心靈,fuk5 zi4 sim1 lin2
乾冰,gon1 ben1
行雷閃電,hang2 lui2 sam3 tien4
行雲流水,hang2 yun2 liu2 sui3
中褸,zung1 liu1
曾經滄海,cen2 gin1 cong1 hoi3
草食,cau3 sit6
風調雨順,fung1 tiau2 yi3 sun4
肝腸寸斷,gon1 cong2 cun4 ton4
影快相,yang3 kai4 siong4
上把,song4 ba3
中廚,zung1 cu2
臭味相投,ciu4 mui4 siong1 tiu2
土質,tu3 zit5
會仔,fui4 zai3
打地鋪,da3 ti4 pu1
打鐵,da3 tiet5
一念之差,yit5 ngiam4 zu1 ca1
撩交打,liau2 gau1 da3
名門望族,min2 mun2 mong4 cuk6
戇居居,ngong4 gi1 gi1
內射,lui4 sa4
蝴蝶效應,fu2 tiap6 hau4 yin4
會眾,fui4 zung4
周打,ziu1 da3
恣意,zu3 yi4
解手,gai3 siu3
降生,gong4 sang1
漂書,piau1 su1
散席,san4 cit6
啤酒肚,bia1 ziu3 du3
便意,pien4 yi4
穿鑿附會,con1 cok6 fu4 fui4
降服,hong2 fuk6
人滿為患,ngin2 man1 vui2 fam4
曬相,sai4 siong4
和氣生財,fo2 hi4 sang1 coi2
拗頸,au4 giang3
好閒,hau3 han2
中耳,zung1 ngi3
扑頭黨,bok6 tiu2 dong3
打單,da3 dan1
吿退,gau4 tui4
校草,gau4 cau3
上家,song4 ga1
自尋煩惱,cu4 cim2 fan2 lau3
化繁為簡,fa4 fan2 vui2 gan3
言出必行,ngien2 cut5 bit5 hang2
哩數,li1 su4
扭耳仔,ngiu3 ngi3 zai3
取樂,ci3 lok6
乾淨企理,gon1 ciang4 ki1 li1
要地,yau4 ti4
少壯,sau3 zong4
刀背,dau1 boi4
好死,hau3 si3
鑽禧,zon4 hi1
全壘打,cien2 lui3 da3
命硬,miang4 ngang4
使橫手,su3 vang2 siu3
叉錯腳,ca1 co4 giok5
潮州話,cau2 ziu1 va4
打生打死,da3 sang1 da3 si3
鬼打鬼,gui3 da3 gui3
便攜,pien4 hi1
參詳,cam1 siong2
車死,ca1 si3
打鐵趁熱,da3 tiet5 cin4 ngiet6
化敵為友,fa4 tit6 vui2 yiu1
衣衫襤褸,yi1 sam1 lam2 liu3
質樸,zit5 pok5
正體字,zin4 ti3 su4
長生果,cong2 sang1 go3
光頭仔,gong1 tiu2 zai3
流質,liu2 zit5
辟腥,pit5 siang1
熟客仔,suk6 hak5 zai3
狐假虎威,fu2 ga3 fu3 vui1
只爭朝夕,zit5 zang1 zau1 sip6
海鮮醬,hoi3 sien1 ziong4
普魯士,pu1 lu1 su4
篷車,pung2 ca1
食草,sit6 cau3
將功補過,ziong1 gung1 bu3 go4
傳誦,con2 sung4
忽然之間,fut5 yen2 zu1 gan1
乾柴烈火,gon1 cai2 liet6 fo3
好膽,hau3 dam3
摟抱,liu3 pau1
丞相,sin2 siong4
乘數,sin2 su4
掌相,zong3 siong4
載運,zoi4 yun4
不假外求,but5 ga3 ngoi4 kiu2
打龍通,da3 lung2 tung1
媾和,giu4 fo2
靈光一閃,lin2 gong1 yit5 sam3
會頭,fui4 tiu2
治喪,ci4 song1
導讀,tau3 tuk6
嚇驚,hak5 giang1
嫌錢腥,hiam2 cien2 siang1
問長問短,mun4 cong2 mun4 don3
成色,sin2 set5
弊處,bi4 cu4
不為過,but5 vui2 go4
打格仔,da3 gak5 zai3
驚慌失措,gin1 fong1 sit5 cu4
凶神惡煞,hiung1 sin2 ok5 sat5
憐香惜玉,lien2 hiong1 sit5 ngiuk6
三姑六婆,sam1 gu1 luk5 po2
炸兩,za4 liong3
差遣,cai1 kien3
朝政,cau2 zin4
花面貓,fa1 mien4 miau4
分鏡,fun1 giang4
擦背,cat5 boi4
長通粉,cong2 tung1 fun3
假面具,ga3 mien4 ki3
港漂,gong3 piau1
論説,lun4 sot5
説詞,sot5 cu2
餞行,zien4 hang2
德士,det5 su4
煎釀三寶,zien1 ngiong4 sam1 bau3
中巴士,zung1 ba1 su4
家傳之寶,ga1 con2 zu1 bau3
凝神,ngien2 sin2
賣剩蔗,mai4 yin4 za4
錯有錯着,co4 yiu1 co4 cok6
長相廝守,cong2 siong1 su1 siu3
急於求成,gip5 yi1 kiu2 sin2
淪喪,lun2 song4
靈界,lin2 gai4
懵盛盛,mung3 sang4 sang4
食鬼,sit6 gui3
青竹蛇,ciang1 zuk5 sa2
儆惡懲奸,gin3 ok5 cin2 gan1
秋分,ciu1 fun1
番書仔,fan1 su1 zai3
稽考,ki1 kau3
壞分子,fai4 fun4 zu3
啤啤,bi1 bi1
背信棄義,boi4 sin4 hi4 ngi4
省港旗兵,sen3 gong3 ki2 bin1
勝哥,sin4 go1
金絲貓,gim1 su1 miau4
激將法,git5 ziong4 fap5
一矢中的,yit5 ci3 zung4 dit5
來日方長,loi2 ngit5 fong1 cong2
賣物會,mai4 vut6 fui4
仇敵,siu2 tit6
反骨仔,fan3 gut5 zai3
楷書,kai3 su1
狼狽為奸,long2 bui4 vui2 gan1
編委會,bien1 vui1 voi4
上訴法庭,song4 su4 fap5 tin2
土崩瓦解,tu3 ben1 nga3 gai3
護花使者,fu4 fa1 si4 za3
白平衡,pak6 pin2 fen2
錯別字,co4 piet6 su4
財經演員,coi2 gin1 yen1 yen2
豆腐乾,tiu4 fu4 gon1
起承轉合,hi3 sin2 zon4 hap6
乜水,mak5 sui3
器量,hi4 liong4
諗通,lem3 tung1
平方公尺,pin2 fong1 gung1 cak5
傻仔,so2 zai3
夕陽行業,sip6 yong2 hong2 ngiap6
鴨仔團,ap5 zai3 ton2
暴怒,pau4 lu4
改名換姓,goi3 min2 von4 siang4
校徽,gau4 fui1
恩將仇報,en1 ziong1 siu2 bau4
另當別論,lang4 dong4 piet6 lun4
盛情難卻,sang4 cin2 lan2 kiok5
探聽,tam4 tin4
引以為戒,yin3 yi1 vui2 gai4
立食,lip6 sit6
生靈塗炭,sang1 lin2 tu2 tan4
禪宗,sam2 zung1
斷流,ton4 liu2
校服裙,gau4 fuk6 kiun2
立正,lip6 zin4
散紙,san3 zi3
收經,siu1 gin1
菜乾,coi4 gon1
襟撈,kim1 lau1
無惡不作,vu2 ok5 but5 zok5
便宜莫貪,pien2 li2 mok6 tam1
飛紙仔,fui1 zi3 zai3
校正,gau3 zin4
專上院校,zon1 song4 yen4 gau4
打蘭,da3 lan2
驚豔,gin1 yam4
穴道,hiet6 tau4
食螺絲,sit6 lo2 su1
梳打餅,so1 da3 biang3
上古,song4 gu3
姣好,gau3 hau3
人命關天,ngin2 miang4 gan1 tien1
入木三分,ngip6 muk5 sam1 fun1
曲高和寡,kiuk5 gau1 fo4 ga3
銷假,siau1 ga4
爆咪,bau4 mai4
武士道,vu1 su4 tau4
三點盡露,sam1 diam3 cin4 lu4
破涕為笑,po4 ti4 vui2 siau4
修道,siu1 tau4
屈打成招,kiut5 da3 sin2 zau1
搏老命,bok5 lau3 miang4
家道中落,ga1 tau4 zung1 lok6
經書,gin1 su1
打爆機,da3 bau4 gi1
難以啟齒,lan2 yi1 ki3 ci3
成雙成對,sin2 sung1 sin2 dui4
為國捐軀,vui4 get5 gien1 ki1
講下,gong3 ha4
鹹相,ham2 siong4
有分寸,yiu1 fun1 cun4
參看,cam1 kon4
度日如年,tu4 ngit5 yi2 ngien2
高難,gau1 lan2
日偏食,ngit5 pien1 sit6
言之成理,ngien2 zu1 sin2 li1
朝思暮想,zau1 su1 mu4 siong3
打草驚蛇,da3 cau3 gin1 sa2
舉一反三,gi3 yit5 fan3 sam1
散失,san4 sit5
華而不實,fa2 yi2 but5 sit6
波斯貓,bo1 su1 miau4
前舖後居,cien2 pu4 hiu4 gi1
格仔餅,gak5 zai3 biang3
觀音借庫,gon1 yim1 zia4 ku4
老散,lau3 san3
生態平衡,sang1 tai4 pin2 fen2
和稀泥,fo2 hi1 lai2
背城借一,boi4 sang2 zia4 yit5
扯線公仔,ca3 sien4 gung1 zai3
咬文嚼字,ngau1 vun2 ziok5 su4
大有作為,tai4 yiu1 zok5 vui2
當透明,dong4 tiu4 min2
近戰,kiun4 zien4
陽間,yong2 gan1
卡其,ka1 ki2
強酸,kiong2 son1
省力,sen3 lit6
手長,siu3 cong2
混凝土車,fun3 ngien2 tu3 ca1
專有名詞,zon1 yiu1 min2 cu2
掉轉頭,tiau4 zon4 tiu2
代行,toi4 hang2
度水,tok6 sui3
道德感,tau4 det5 gam3
經驗值,gin1 ngiam4 cit6
燕尾服,yen4 mui1 fuk6
美夢成真,mui1 mung4 sin2 zin1
射線,sa4 sien4
死貓彈,si3 miau4 tan2
齊頭,ce2 tiu2
監票,gam1 piau4
力道,lit6 tau4
量杯,liong4 bui1
名狀,min2 cong4
食豆腐,sit6 tiu4 fu4
提要,ti2 yau4
長堤,cong2 ti2
靈通,lin2 tung1
老公仔,lau3 gung1 zai3
三缺一,sam1 kiet5 yit5
華爾茲,fa2 li3 zu1
黃梅調,vong2 moi2 tiau4
積少成多,zit5 sau3 sin2 do1
鞭長莫及,bien1 cong2 mok6 kip6
從長計議,cung2 cong2 ge4 ngi4
恰如其分,kap5 yi2 ki2 fun4
兩個轆,liong1 go4 luk6
公交車,gung1 gau1 ca1
例假,li4 ga4
蒙難,mung2 lan4
説理,sot5 li1
錯落,co4 lok6
從頭到腳,cung2 tiu2 dau4 giok5
公仔紙,gung1 zai3 zi3
小楷,siau3 kai3
自量,cu4 liong4
正史,zin4 si3
慘無人道,cam3 vu2 ngin2 tau4
長炮,cong2 pau4
荷塘,ho2 tong2
任意妄為,ngim4 yi4 mong3 vui2
偶一為之,ngiu3 yit5 vui2 zu1
三煞位,sam1 sat5 vui4
垂涎欲滴,sui2 yen2 yuk6 tit6
士擔,su4 dam1
士人,su4 ngin2
針卡,zim1 kat6
即時傳譯,zit5 si2 con2 yit6
啤水,bia1 sui3
當局者迷,dong1 kiuk6 za3 mi2
倒果為因,dau3 go3 vui2 yin1
毒辣,tuk6 lat6
黑吃黑,het5 ket5 het5
一言難盡,yit5 ngien2 lan2 cin4
命數,min4 su4
行事曆,hang2 su4 lak6
融會貫通,yung2 fui4 gon4 tung1
流流長,liu2 liu2 cong2
名譽掃地,min2 yi4 sau4 ti4
平仄,pin2 zet5
成何體統,sin2 ho2 ti3 tung3
白卡,pak6 kat6
假公濟私,ga3 gung1 zi4 su1
萬二分,man4 ngi4 fun1
外強中乾,ngoi4 kiong2 zung1 gon1
好頭好尾,hau3 tiu2 hau3 mui1
人望高處,ngin2 mong4 gau1 cu4
凝住,ngien2 cu4
要生要死,yau4 sang1 yau4 si3
心散,sim1 san3
揠苗助長,yet5 miau2 co4 zong3
食風,sit6 fung1
為兩餐,vui4 liong1 con1
和理非非,fo2 li1 fui1 fui1
中碼,zung1 ma1
打鑊,da3 vok6
雞仔餅,gai1 zai3 biang3
公轉,gung1 zon4
響度,hiong3 tu4
兩仔爺,liong1 zai3 ya2
命大,miang4 tai4
屏風效應,pin2 fung1 hau4 yin4
三頭六臂,sam1 tiu2 luk5 bi4
走為上着,ziu3 vui2 song4 cok6
打簿,da3 pu1
一哄而散,yit5 fung3 yi2 san4
曾祖母,zen1 zu3 mu3
頂班,din3 ban1
黑箱車,het5 siong1 ca1
易學難精,yi4 hok6 lan2 zin1
餾分,liu4 fun4
靈丹,lin2 dan1
馬到功成,ma1 dau4 gung1 sin2
安樂茶飯,on1 lok6 ca2 fan4
相敬如賓,siong1 gin4 yi2 bin1
支長,zi1 cong2
顛倒眾生,dien1 dau3 zung4 sang1
解囊,gai3 long2
夠喇,giu4 la2
量子力學,liong4 zu3 lit6 hok6
惜別,sit5 piet6
為虎作倀,vui2 fu3 zok5 cong2
毒株,tuk6 zu1
反轉豬肚,fan3 zon4 zu1 du3
乾枯,gon1 ku1
吃水,ket5 sui3
一朝早,yit5 zau1 zau3
遠近馳名,yen3 kiun4 ci2 min2
其樂無窮,ki2 lok6 vu2 kiung2
慢食,man4 sit6
少可,sau3 ko3
屈蛇,kiut5 sa2
祇是,zit5 si4
簿記,pu4 gi4
堵車,du3 ca1
發奮圖強,fat5 fun3 tu2 kiong2
發窮惡,fat5 kiung2 ok5
老調重彈,lau3 tiau4 cung2 tan2
貓鬚,miau4 si1
洗盡鉛華,se3 cin4 yen2 fa2
正巧,zin4 kiau3
不中用,but5 zung1 yung4
虎背熊腰,fu3 boi4 yung2 yau1
閲讀室,yet6 tuk6 sit5
無所作為,vu2 so3 zok5 vui2
散沙,san3 sa1
食軟飯,sit6 ngion1 fan4
歎下,tan4 ha4
違和感,vui2 fo2 gam3
集腋成裘,sip6 yit6 sin2 kiu2
早走早着,zau3 ziu3 zau3 cok6
主使,zu3 si3
車軌,ca1 gui3
雜食,cap6 sit6
倒背如流,dau4 poi4 yi2 liu2
學行車,hok6 hang2 ca1
人煙稀少,ngin2 yen1 hi1 sau3
衣冠,yi1 gon1
三重奏,sam1 cung2 ziu4
士啤,su4 bia1
相讓,siong1 ngiong4
發憤圖強,fat5 fun3 tu2 kiong2
幾何線,gi3 ho2 sien4
連消帶打,lien2 siau1 dai4 da3
斬中,zam3 zung1
辭彙,cu2 vui4
課長,ko4 zong3
解夢,gai3 mung4
驚異,gin1 yi4
命仔,miang4 zai3
斯威士蘭,su1 vui1 su4 lan2
積勞成疾,zit5 lau2 sin2 cit6
着時,cok6 si2
棄車保帥,hi4 gi1 bau3 soi4
異相,yi4 siong4
卡介苗,ka1 gai4 miau2
三不管,sam1 but5 gon3
守靈,siu3 lin2
大海撈針,tai4 hoi3 liu2 zim1
吊兒郎當,diau4 yi2 long2 dong1
當食生菜,dong4 sit6 sang1 coi4
翻山越嶺,fan1 san1 yet6 liang1
一朝得志,yit5 zau1 det5 zi4
山地車,san1 ti4 ca1
痛經,tung4 gin1
拗斷,au3 ton1
飢不擇食,gi1 but5 cak6 sit6
舉重若輕,gi3 cung2 yok6 kiang1
兩袖清風,liong1 ciu4 cin1 fung1
馬上風,ma1 song4 fung1
三個骨褲,sam1 go4 gut5 fu4
聚散,ci4 san4
重秤,cung1 cin4
舊調重彈,kiu4 tiau4 cung2 tan2
氣頂,hi4 din3
無精打采,vu2 zin1 da3 cai3
准將,zun3 ziong4
本地話,bun3 ti4 va4
打落水狗,da3 lok6 sui3 giu3
格仔舖,gak5 zai3 pu4
好猛,hau3 mang1
棉褸,mien2 liu1
食錯藥,sit6 co4 yok6
倒汗水,dau4 hon4 sui3
假音,ga3 yim1
一陣間,yit5 cin4 gan1
阿華田,o1 fa2 tien2
惡有惡報,ok5 yiu1 ok5 bau4
識撈,sit5 lau1
齊章,ce2 zong1
長貧難顧,cong2 pin2 lan2 gu4
電燈泡,tien4 den1 pau1
要臉,yau4 liam3
樂理,ngok6 li1
食人族,sit6 ngin2 cuk6
擔挑,dam4 tiau1
怪相,gai4 siong4
海上鮮,hoi3 song4 sien1
騾仔,lo2 zai3
散風,san4 fung1
食好西,sit6 hau3 si1
相與,siong1 yi1
瘟仔,vun1 zai3
嘔白泡,iu3 pak6 pau1
茶舖,ca2 pu4
從眾,cung2 zung4
分叉,fun1 ca1
高射炮,gau1 sa4 pau4
一撻即着,yit5 dat5 zit5 cok6
曲調,kiuk5 tiau4
食古不化,sit6 gu3 but5 fa4
正站,zin4 zam4
打窒,da3 cit6
頂頭上司,din3 tiu2 song4 su1
幾號,gi3 hau4
心驚膽戰,sim1 giang1 dam3 zien4
為善最樂,vui2 sien4 zui4 lok6
取長補短,ci3 cong2 bu3 don3
巡行,sun2 hang2
近磅,kiun4 pong4
觀瞻,gon1 zam1
義正辭嚴,ngi4 zin4 cu2 ngiam2
食價,sit6 ga4
土話,tu3 va4
華佗,fa2 to2
不可分離,but5 ko3 fun1 li2
扁擔,bien3 dam4
千載,cien1 zai3
錯怪,co4 gai4
啄食,dok5 sit6
當死,dong4 si3
確認下,kok5 ngin4 ha4
忙中有錯,mong2 zung1 yiu1 co4
十三張,sip6 sam1 zong1
前車之鑑,cien2 gi1 zu1 gam4
道貌岸然,tau4 mau4 ngan4 yen2
惜肉如金,sit5 ngiuk5 yi2 gim1
鮮明對比,sien1 min2 dui4 bi3
相公,siong4 gung1
斷六親,ton1 luk5 cin1
白吃,pak6 ket5
行客,hang2 hak5
旅行結婚,li3 hang2 giet5 fun1
撈麪,lau1 mien4
面積少,mien4 zit5 sau3
三八線,sam1 bat5 sien4
聖靈,sin4 lin2
相看,siong1 kon4
正菜,zang4 coi4
鹹濕笑話,ham2 sip5 siau4 va4
含沙射影,ham2 sa1 sa4 yang3
行政會,hang2 zin4 fui4
阿諛奉承,o1 yi2 fung4 sin2
三長兩短,sam1 cong2 liong1 don3
富士蘋果,fu4 su4 pin2 go3
眷屬,gien4 suk6
人定勝天,ngin2 tin4 sin4 tien1
躍然紙上,yok5 yen2 zi3 song4
藥石無靈,yok6 sak6 vu2 lin2
眉宇間,mi2 yi3 gan1
張冠李戴,zong1 gon1 li3 dai4
亞士匹靈,a1 su4 pit5 lin2
大食會,tai4 sit6 fui4
斷斷,don4 don4
假説,ga3 sot5
敢為,gam3 vui2
飲勝,yim3 sin4
巴士專線,ba1 si3 zon1 sien4
班會,ban1 fui4
當耳邊風,dong4 ngi3 bien1 fung1
賭啤,du3 pia1
趕頭趕命,gon3 tiu2 gon3 miang4
頤指氣使,yi2 zi3 hi4 su3
形而上,hin2 yi2 song4
狸貓,li2 miau4
笑喪,siau4 song1
不消説,but5 siau1 sot5
大驚失色,tai4 gin1 sit5 set5
好食好住,hau3 sit6 hau3 cu4
三催四請,sam1 cui1 si4 ciang3
為富不仁,vui2 fu4 but5 yin2
轉學,zon3 hok6
車仔麪,ca1 zai3 mien4
吿辭,gau4 cu2
公報私仇,gung1 bau4 su1 siu2
行咇,hang2 bit5
興亡,hin1 mong2
無名火起,vu2 min2 fo3 hi3
使用説明,su3 yung4 sot5 min2
食品衞生,sit6 pin3 vui4 sang1
套間,tau4 gan1
轉危為安,zon3 ngui2 vui2 on1
頂肚,din3 du3
倒掛金鈎,dau4 ga4 gim1 giu1
散仔,san3 zai3
生死有命,sang1 si3 yiu1 min4
射龍門,sa4 lung2 mun2
不敢當,but5 gam3 dong1
車飛,ca1 fui1
打震,da3 zin3
虛情假意,hi1 cin2 ga3 yi4
與人為善,yi1 ngin2 vui2 sien4
撈油水,lau1 yiu2 sui3
磨爛蓆,mo2 lan4 ciak6
食咖喱,sit6 ga1 li1
拖卡,to1 ka1
千斤頂,cien1 gin1 din3
頂讓,din3 ngiong4
盜亦有道,tau4 yit6 yiu1 tau4
規行矩步,gui1 hang2 gi3 pu4
貿易組織,miu3 yit6 zu3 zit5
安樂椅,on1 lok6 yi3
牌簿,pai2 pu4
縫補,fung2 bu3
簡要,gan3 yau4
軍民兩用,giun1 min2 liong1 yung4
坐底,co4 dai3
傳播媒介,con2 bo4 moi2 gai4
幾多點,gi3 do1 diam3
不得好死,but5 det5 hau3 si3
反守為攻,fan3 siu3 vui2 gung1
解放組織,gai3 fong4 zu3 zit5
豪強,hau2 kiong2
張三李四,zong1 sam1 li3 si4
拗數,au4 su4
不求甚解,but5 kiu2 sim3 gai3
狗仔粉,giu3 zai3 fun3
響尾蛇,hiong3 mui1 sa2
三明治,sam1 min2 ci4
和顏悦色,fo2 ngan2 yet6 set5
會陰,fui4 yim1
就地正法,ciu4 ti4 zin4 fap5
遵行,zun1 hang2
自命不凡,cu4 min4 but5 fam2
撥電話,pat5 tien4 va4
長期飯票,cong2 ki2 fan4 piau4
打個突,da3 go4 tut6
幾鬼,gi3 gui3
一技傍身,yit5 ki3 pong2 sin1
日記簿,ngit5 gi4 pu1
兩婆孫,liong1 po2 sun1
三腳貓,sam1 giok5 miau4
四便,si4 pien4
艇仔粥,tiang3 zai3 zuk5
七仔,cit5 zai3
食電,sit6 tien4
正極,zin4 kit6
尋歡作樂,cim2 fon1 zok5 lok6
道破,tau4 po4
如詩如畫,yi2 si1 yi2 fa4
咩話,me1 va4
命相,min4 siong4
心術不正,sim1 sut6 but5 zin4
顛三倒四,dien1 sam1 dau3 si4
隔夜仇,gak5 ya3 siu2
管樂,gon3 ngok6
散餐,san3 con1
脱毒,tot5 tuk6
車天車地,ca1 tien1 ca1 ti4
恃強凌弱,si4 kiong2 lin2 ngiok6
丟淡,diu1 tam1
分針,fun1 zim1
高原反應,gau1 ngien2 fan3 yin4
深仇大恨,cim1 siu2 tai4 hen4
禁見,gim4 gien4
傾兩句,kin1 liong1 gi4
兩溝,liong1 giu1
三陪,sam1 pui2
蛇鼠一窩,sa2 cu3 yit5 vo1
旋轉餐廳,sien2 zon3 con1 tang1
頂酒,din3 ziu3
姑仔,gu1 zai3
觀察入微,gon1 cat5 ngip6 mi2
餘興,yi2 hin4
微積分,mi2 zit5 fun1
命不該絕,min4 but5 goi1 ciet6
誓不兩立,si4 but5 liong1 lip6
侍衞長,si4 vui4 zong3
少見多怪,sau3 gien4 do1 gai4
相映,siong1 yang3
剃度,tai4 tu4
紙上富貴,zi3 song4 fu4 gui4
坐食山崩,co4 sit6 san1 ben1
轉瞬間,zon3 sun4 gan1
包伙食,bau1 fo3 sit6
半唐番,ban4 tong2 fan1
讀心術,tuk6 sim1 sut6
閣仔,gok5 zai3
肝膽相照,gon1 dam3 siong1 zau4
過兩招,go4 liong1 zau1
三支香,sam1 zi1 hiong1
成人之美,sin2 ngin2 zu1 mui1
緯度,vui3 tu4
質數,zit5 su4
點三八,diam3 sam1 bat5
落更,lok6 gang1
扑咪,bok6 mai4
度量衡,tu4 liong4 fen2
乾爹,gon1 dia1
卡爾加里,ka1 li3 ga1 li1
惜身,siak5 sin1
為食鬼,vui4 sit6 gui3
轉生,zon3 sang1
波平如鏡,bo1 pin2 yi2 giang4
打家劫舍,da3 ga1 giap5 sa3
繳費處,giau3 fui4 cu3
興辦,hin1 pan4
衣冠楚楚,yi1 gon1 co3 co3
平郵,pin2 yiu2
心火盛,sim1 fo3 sang4
盛意拳拳,sang4 yi4 kien2 kien2
張保仔洞,zong1 bau3 zai3 tung4
刻毒,ket5 tuk6
含水量,ham2 sui3 liong4
紅褲仔,fung2 fu4 zai3
留傳,liu2 con2
妄為,mong3 vui2
上雜,song4 cap6
喪葬,song1 zong4
聽香,tang4 hiong1
中間分界,zung1 gan1 fun1 gai4
豬仔包,zu1 zai3 bau1
白菜仔,pak6 coi4 zai3
長此以往,cong2 cu3 yi1 vong1
道統,tau4 tung3
校務處,gau4 vu4 cu3
惡報,ok5 bau4
粗茶淡飯,cu1 ca2 tam4 fan4
量地,liong2 ti4
尾車,mui1 ca1
門禁,mun2 gim4
生命體,sang1 min4 ti3
逼上梁山,bit5 song4 liong2 san1
禁止吸煙,gim4 zi3 kip5 yen1
萬事勝意,man4 su4 sin4 yi4
將錯就錯,ziong1 co4 ciu4 co4
保長,bau3 zong3
閨中,gui1 zung1
喪膽,song4 dam3
會錯意,fui4 co4 yi4
切要,ciet6 yau4
膽顫心驚,dam3 zien1 sim1 giang1
二重奏,ngi4 cung2 ziu4
排長,pai2 zong3
三令五申,sam1 lin4 ng3 sin1
食麪,sit6 mien4
頭重腳輕,tiu2 cung1 giok5 kiang1
接更,ziap5 gang1
車頭相,ca1 tiu2 siong4
長做,cong2 zo4
以攻為守,yi1 gung1 vui2 siu3
其利斷金,ki2 li4 don4 gim1
鋪草皮,pu1 cau3 pi2
拖時間,to1 si2 gan4
坐禪,co4 sam2
吹波仔,cui1 bo1 zai3
長糧,cong2 liong2
吊雞車,diau4 gai1 ca1
斷魂,don4 fun2
分點,fun1 diam3
好人好姐,hau3 ngin2 hau3 zia3
二人三足,ngi4 ngin2 sam1 zuk5
三蛇,sam1 sa2
三衰六旺,sam1 soi1 luk5 vong4
三思而行,sam1 su1 yi2 hang2
遊戲人間,yiu2 hi4 ngin2 gan1
兩爺孫,liong1 ya2 sun1
頹喪,tui2 song4
不見不散,but5 gien4 but5 san4
度住,tok6 cu4
心驚膽顫,sim1 giang1 dam3 zien1
上座,song4 co4
當票,dong4 piau4
近因,kiun4 yin1
好立克,hau3 lip6 ket5
長子嫡孫,cong2 zu3 dit5 sun1
露三點,lu4 sam1 diam3
訛傳,ngo2 con2
散渙,san3 fon4
食住條水,sit6 cu4 tiau2 sui3
豬肉乾,zu1 ngiuk5 gon1
必中,bit5 zung4
催命,cui1 miang4
花冠,fa1 gon1
枯乾,ku1 gon1
一期一會,yit5 ki2 yit5 fui4
以身相許,yi1 sin1 siong1 hi3
兩頭蛇,liong1 tiu2 sa2
瑞士汁,sui4 su4 zip5
車尾燈,ca1 mui1 den1
打網,da3 miong3
平調,pin2 tiau4
爭凳仔,zang1 den4 zai3
剩得,yin4 det5
打大交,da3 tai4 gau1
大敵當前,tai4 tit6 dong1 cien2
道姑,tau4 gu1
家長信,ga1 zong3 sin4
慳番啖氣,han1 fan1 tam4 hi4
毅進仔,ngi4 zin4 zai3
啤啤夫,pia1 pia1 fu1
斷碼,ton1 ma1
寢食不安,cim3 sit6 but5 on1
長面,cong2 mien4
打柴,da3 cai2
哪樣,lai4 yong4
相減,siong1 gam3
鬆泡泡,sung1 pau1 pau1
通處,tung1 cu4
稟吿,bin3 gau4
出便,cut5 pien4
舊相好,kiu4 siong1 hau3
講假,gong3 ga3
醍醐灌頂,ti2 fu2 gon4 dang3
着邊,cok6 bien1
痴心錯付,ci1 sim1 co4 fu4
柿餅,se2 biang3
打電腦,da3 tien4 lau3
