char,pron
分類廣吿,fäng1 löi6 gwong2 gäu1
機會主義,gi1 wui6 zü2 yi6
禮崩樂壞,läi1 bäng1 ngok6 wai6
暈船浪,wäng4 süng4 long6
朝不保夕,ziu1 bäk2 bäu2 zik6
背熟,bui6 suk6
低聲下氣,däi1 säng1 ha6 hi1
熟能生巧,suk6 näng4 sæng1 hau2
頂檔,däng2 dong1
泡泡浴,päu1 päu1 yuk6
神經元,säng4 gäng1 yüng4
中庸之道,zung1 yung4 zi1 däu6
婆仔,po4 zäi2
腎氣,säng6 hi1
喪權辱國,song1 küng4 yuk6 gwok2
斷掌,tüng1 zöng2
短處,düng2 cü1
腳背,gök2 bui1
乾煎,gung1 zing1
呱呱叫,gwa1 gwa1 giu1
校裙,hau6 kwäng4
紅番,hung4 fæng1
魚翅撈飯,yü4 ci1 läu1 fæng6
昇平,säng1 päng4
妻離子散,cäi1 li4 zi2 sæng2
好衰,häu2 söi1
埋數,mai4 su1
哀樂,wui1 ngok6
片開,ping2 fui1
受降,säu6 hong4
消解,siu1 gai2
通經,tung1 gäng1
打鼻鼾,da2 bi6 fung4
膽生毛,dam2 sæng1 mäu4
調位,diu6 wäi6
好勇鬥狠,häu1 yung2 däu1 häng2
社會賢達,se1 wui6 ying4 dæk6
打風落雨,da2 fung1 lok6 yü1
頂罪,däng2 zöi6
養車,yöng1 ce1
插班生,cap2 bæng1 säng1
車工,ce1 gung1
打蛋,da2 dæng6
黑車,häk2 ce1
哭喪,huk2 song1
禮數,läi1 su1
只玩,zi2 wæng4
不成話,bäk2 säng4 wa6
餐會,cäng1 wui6
青翠,cäng1 cöi1
大卡士,dai6 ka1 si2
寒假,fung4 ga1
生手,sæng1 säu2
標尾會,biu1 mi1 wui6
蛋散,dæng6 sæng2
關公災難,gwæng1 gung1 zöi1 næng6
下把,ha6 ba2
行雷,hæng4 löi4
耶和華,ye4 wo4 wa4
拖手仔,to1 säu2 zäi2
車錢,ce1 cing4
長襪,cöng4 mæk6
傳電,cüng4 ding6
寄人籬下,gi1 yäng4 li4 ha6
頁數,yip6 su1
尊師重道,züng1 si1 zung6 däu6
刺刀,ci1 däu1
電解,ding6 gai2
人仔細細,yäng4 zäi2 säi1 säi1
萬載,mæng6 zöi2
收回成命,säu1 wui4 säng4 mäng6
遞解,däi6 gai1
多士爐,do1 si2 lu4
好自為之,häu2 zi6 wäi4 zi1
煙仔,ying1 zäi2
冇解,mäu1 gai2
粗重,cu1 cung1
從屬,cung4 suk6
頂天立地,däng2 ting1 läp6 di6
角仔,gok2 zäi2
一盅兩件,yäk2 zung1 löng1 ging6
誤中副車,ng6 zung1 fu1 gü1
蛇宴,se4 ying1
上貨,söng1 fo1
上吐下瀉,söng6 tu1 ha6 se1
惡運,ok2 wäng6
乘人之危,säng4 yäng4 zi1 ngäi4
走調,zäu2 diu6
好路數,häu2 lu6 su1
春分,cäng1 fäng1
倒錢落海,däu2 cing4 lok6 fui2
雄心萬丈,hung4 säm1 mæng6 zöng6
月全食,ngük6 cüng4 säk6
食塵,säk6 cäng4
扯貓尾,ce2 mau1 mi1
嘈醒,cäu4 seng2
從一而終,cung4 yäk2 yi4 zung1
上款,söng6 fung2
打崩頭,da2 bäng1 täu4
定量,däng6 löng6
引蛇出洞,yäng1 se4 cäk2 dung6
易過借火,yi6 gwo1 ze1 fo2
陣間,zäng6 gæng1
證交會,zäng1 gau1 wui6
炒散,cau2 sæng2
調包,diu6 bau1
覆水難收,fuk2 söi2 næng4 säu1
家長日,ga1 zöng2 yäk6
吃醋,hek2 cu1
容錯,yung4 co1
屏息靜氣,bäng2 säk2 zäng6 hi1
鏟青,cæng2 ceng1
獨斷,duk6 düng6
撈亂,läu1 lüng6
蛇仔,se4 zäi2
出入平安,cäk2 yäp6 päng4 wung1
解穢酒,gai2 wäi1 zäu2
好地地,häu2 di6 di6
上賓,söng6 bäng1
爭口氣,zäng1 häu2 hi1
底線傳中,däi2 sing1 cüng4 zung1
黑白兩道,häk2 bæk6 löng1 däu6
養鬼仔,yöng1 gwäi2 zäi2
老差骨,läu1 cai1 gwäk2
神祇,säng4 ki4
正中間,zäng1 zung1 gæng1
坐冷板凳,co1 læng1 bæng2 däng1
裁斷,cai4 düng6
代議士,döi6 yi1 si6
神打,säng4 da2
死咁,si2 gäm1
時移勢易,si4 yi4 säi1 yäk6
為害,wäi4 fui6
渾然天成,wäng4 ying4 ting1 säng4
重鎚出擊,cung1 cöi4 cäk2 gäk2
反領,fæng2 leng1
乾冰,gung1 bäng1
行雷閃電,hæng4 löi4 sim2 ding6
行雲流水,hæng4 wäng4 läu4 söi2
生口,sæng1 häu2
水生,söi2 säng1
曾經滄海,cäng4 gäng1 cong1 fui2
草食,cäu2 säk6
風調雨順,fung1 tiu4 yü1 säng6
肝腸寸斷,gwung1 cöng4 cüng1 düng6
生暗瘡,sæng1 äm1 cong1
上把,söng6 ba2
土質,tu2 zäk2
會仔,wui6 zäi2
打地鋪,da2 di6 pu1
打鐵,da2 tik2
一念之差,yäk2 nim6 zi1 ca1
撩交打,liu4 gau1 da2
戇居居,ngong6 gü1 gü1
內射,nöi6 se6
會眾,wui6 zung1
周打,zäu1 da2
造句,zäu6 gü1
解手,gai2 säu2
降生,gong1 säng1
捏造,nip6 zäu6
散席,sæng1 zäk6
生菜包,sæng1 cöi1 bau1
啤酒肚,be1 zäu2 tu1
便意,bing6 yi1
穿鑿附會,cüng1 zok6 fu6 wui6
降服,hong4 fuk6
人滿為患,yäng4 mung1 wäi4 wæng6
愛迪生,wui1 däk6 säng1
和氣生財,wo4 hi1 säng1 cöi4
拗頸,au1 geng2
香片,höng1 ping2
好閒,häu2 hæng4
勢不兩立,säi1 bäk2 löng1 läp6
扑頭黨,bok2 täu4 dong2
打單,da2 dæng1
地下鐵路,di6 ha6 tik2 lu6
吿退,gäu1 töi1
校草,hau6 cäu2
上家,söng6 ga1
化繁為簡,fa1 fæng4 wäi4 gæng2
言出必行,ying4 cäk2 bik2 häng4
哩數,li1 su1
扭耳仔,näu2 yi1 zäi2
取樂,cü2 lok6
乾淨企理,gung1 zäng6 ki1 li1
要地,yiu1 di6
少壯,siu2 zong1
刀背,däu1 bui1
好死,häu2 si2
全壘打,cüng4 löi1 da2
使橫手,säi2 wæng4 säu2
叉錯腳,ca1 co1 gök2
打生打死,da2 sæng1 da2 si2
分崩離析,fäng1 bäng1 li4 säk2
鬼打鬼,gwäi2 da2 gwäi2
便攜,bing6 kwäi4
參詳,cam1 cöng4
車死,ce1 si2
打鐵趁熱,da2 tik2 cäng1 ngik6
化敵為友,fa1 däk6 wäi4 yäu1
質樸,zäk2 pok2
長生果,cöng4 säng1 gwo2
光頭仔,gwong1 täu4 zäi2
流質,läu4 zäk2
熟客仔,suk6 hæk2 zäi2
狐假虎威,wu4 ga2 fu2 wäi1
只爭朝夕,zi2 zäng1 ziu1 zik6
暴跳如雷,bäu6 tiu1 yü4 löi4
領洗,läng1 säi2
普魯士,pu2 lu1 si6
篷車,pung4 ce1
食草,säk6 cäu2
傳誦,cüng4 zung6
忽然之間,fäk2 ying4 zi1 gæng1
乾柴烈火,gung1 cai4 lik6 fo2
好膽,häu2 dam2
摟抱,läu1 päu1
生息,sæng1 säk2
乘數,säng4 su1
載運,zöi1 wäng6
百家爭鳴,bæk2 ga1 zäng1 mäng4
不假外求,bäk2 ga2 wui6 käu4
打龍通,da2 lung4 tung1
媾和,gäu1 wo4
會頭,wui6 täu4
扎醒,zæk2 seng2
治喪,zi6 song1
導讀,däu6 duk6
問長問短,mäng6 cöng4 mäng6 düng2
生龍活虎,sæng1 lung4 wuk6 fu2
成色,säng4 säk2
弊處,bäi6 cü1
不為過,bäk2 wäi4 gwo1
打格仔,da2 gæk2 zäi2
凶神惡煞,hung1 säng4 ok2 sæk2
憐香惜玉,ling4 höng1 säk2 yuk6
片甲不留,ping1 gap2 bäk2 läu4
炸兩,za1 löng2
差遣,cai1 hing2
朝政,ciu4 zäng1
花面貓,fa1 ming6 mau1
分鏡,fäng1 geng1
擦背,cæk2 bui1
長通粉,cöng4 tung1 fäng2
假面具,ga2 ming6 gü6
論説,läng6 sük2
説詞,sük2 ci4
餞行,zing1 häng4
德士,däk2 si6
中巴士,zung1 ba1 si6
家傳之寶,ga1 cüng4 zi1 bäu2
凝神,yäng4 säng4
賣剩蔗,mai6 zäng6 ze1
食住個勢,säk6 zü6 go1 säi1
錯有錯着,co1 yäu1 co1 zök6
長相廝守,cöng4 söng1 si1 säu2
急於求成,gäp2 yü1 käu4 säng4
後生可畏,häu6 säng1 ho2 wäi1
淪喪,läng4 song1
懵盛盛,mung2 säng6 säng6
食鬼,säk6 gwäi2
青竹蛇,cäng1 zuk2 se4
儆惡懲奸,gäng2 ok2 cäng4 gæng1
實數,säk6 su1
秋分,cäu1 fäng1
番書仔,fæng1 sü1 zäi2
稽考,käi1 hau2
壞分子,wai6 fäng6 zi2
啤啤,bi1 bi1
背信棄義,bui1 säng1 hi1 yi6
省港旗兵,sæng2 gong2 ki4 bäng1
水耕,söi2 gæng1
金絲貓,gäm1 si1 mau1
來日方長,löi4 yäk6 fong1 cöng4
賣物會,mai6 mäk6 wui6
仇敵,säu4 däk6
不可數,bäk2 ho2 su2
反骨仔,fæng2 gwäk2 zäi2
楷書,kai2 sü1
狼狽為奸,long4 bui1 wäi4 gæng1
無本生利,mu4 bung2 säng1 li6
編委會,ping1 wäi2 wui1
上訴法庭,söng6 su1 fæk2 täng4
唐生菜,tong4 sæng1 cöi1
土崩瓦解,tu2 bäng1 nga1 gai2
護花使者,wu6 fa1 si1 ze2
白平衡,bæk6 päng4 häng4
不事生產,bäk2 si6 säng1 cæng2
錯別字,co1 bik6 zi6
財經演員,cöi4 gäng1 ying2 yüng4
豆腐乾,däu6 fu6 gung1
起承轉合,hi2 säng4 züng1 häp6
乜水,mäk2 söi2
下欄,ha6 læng4
器量,hi1 löng6
諗通,näm2 tung1
平方公尺,päng4 fong1 gung1 cek2
傻仔,so4 zäi2
夕陽行業,zik6 yöng4 hong4 yip6
鴨仔團,ap2 zäi2 tüng4
病從口入,beng6 cung4 häu2 yäp6
暴怒,bäu6 nu6
校徽,hau6 fäi1
恩將仇報,yäng1 zöng1 säu4 bäu1
盛情難卻,säng6 cäng4 næng4 kök2
早生貴子,zäu2 sæng1 gwäi1 zi2
引以為戒,yäng1 yi1 wäi4 gai1
立食,läp6 säk6
生靈塗炭,säng1 läng4 tu4 tæng1
禪宗,sim4 zung1
數據機,su1 gü1 gi1
斷流,düng6 läu4
雞數,gäi1 su1
校服裙,hau6 fuk6 kwäng4
散紙,sæng2 zi2
收經,säu1 gäng1
菜乾,cöi1 gung1
魚生粥,yü4 sæng1 zuk2
襟撈,käm1 läu1
無惡不作,mu4 ok2 bäk2 zok2
便宜莫貪,ping4 yi4 mok6 tam1
飛紙仔,fi1 zi2 zäi2
校正,gau1 zäng1
專上院校,züng1 söng6 yüng6 hau6
打蘭,da2 læng4
下不為例,ha6 bäk2 wäi4 läi6
穴道,yük6 däu6
食螺絲,säk6 lo4 si1
梳打餅,so1 da2 beng2
上古,söng6 gwu2
整數,zäng2 su1
姣好,gau2 häu2
可造之材,ho2 zäu6 zi1 cöi4
入木三分,yäp6 muk6 sam1 fäng1
粵語殘片,yük6 yü1 cæng4 ping2
曲高和寡,kuk2 gäu1 wo6 gwa2
銷假,siu1 ga1
造物主,zäu6 mäk6 zü2
爆咪,bau1 mäi1
有沒,yäu1 muk6
領銜主演,läng1 ham4 zü2 ying2
武士道,mu1 si6 däu6
圍威喂,wäi4 wäi1 wäi1
破涕為笑,po1 täi1 wäi4 siu1
修道,säu1 däu6
屈打成招,wäk2 da2 säng4 ziu1
殿下,ding6 ha6
家道中落,ga1 däu6 zung1 lok6
經書,gäng1 sü1
打爆機,da2 bau1 gi1
下家,ha6 ga1
難以啟齒,næng4 yi1 käi2 ci2
世界仔,säi1 gai1 zäi2
成雙成對,säng4 söng1 säng4 döi1
為國捐軀,wäi6 gwok2 güng1 kü1
寸草不生,cüng1 cäu2 bäk2 sæng1
講下,gong2 ha1
有分寸,yäu1 fäng1 cüng1
玩世不恭,wung6 säi1 bäk2 gung1
參看,cam1 fung1
度日如年,du6 yäk6 yü4 ning4
高難,gäu1 næng4
日偏食,yäk6 ping1 säk6
言之成理,ying4 zi1 säng4 li1
片言隻語,ping1 ying4 zek2 yü1
朝思暮想,ziu1 si1 mu6 söng2
打草驚蛇,da2 cäu2 gäng1 se4
散失,sæng1 säk2
生員,säng1 yüng4
華而不實,wa4 yi4 bäk2 säk6
波斯貓,bo1 si1 mau1
格仔餅,gæk2 zäi2 beng2
老散,läu1 sæng2
生態平衡,säng1 tai1 päng4 häng4
和稀泥,wo4 hi1 näi4
背城借一,bui1 säng4 ze1 yäk2
扯線公仔,ce2 sing1 gung1 zäi2
咬文嚼字,ngau1 mäng4 zök2 zi6
大有作為,dai6 yäu1 zok2 wäi4
近戰,gäng6 zing1
陽間,yöng4 gæng1
卡其,ka1 ki4
強酸,köng4 süng1
省力,sæng2 läk6
手長,säu2 cöng4
混凝土車,wäng6 yäng4 tu2 ce1
醉生夢死,zöi1 säng1 mung6 si2
掉轉頭,diu6 züng1 täu4
代行,döi6 häng4
度水,dok6 söi2
道德感,däu6 däk2 gäm2
經驗值,gäng1 yim6 zäk6
講好説話,gong2 häu2 sük2 wa6
美夢成真,mi1 mung6 säng4 zäng1
射線,se6 sing1
死貓彈,si2 mau1 dæng6
齊頭,cäi4 täu4
力道,läk6 däu6
量杯,löng6 bui1
男女校,nam4 nü1 hau6
食豆腐,säk6 däu6 fu6
提要,täi4 yiu1
長堤,cöng4 täi4
藥片,yök6 ping2
老公仔,läu1 gung1 zäi2
生鏽,sæng1 säu1
華爾茲,wa4 yi1 zi1
黃梅調,wong4 mui4 diu6
積少成多,zäk2 siu2 säng4 do1
鞭長莫及,bing1 cöng4 mok6 käp6
從長計議,cung4 cöng4 gäi1 yi1
恰如其分,häp2 yü4 ki4 fäng6
兩個轆,löng1 go1 luk2
公交車,gung1 gau1 ce1
例假,läi6 ga1
蒙難,mung4 næng6
説理,sük2 li1
錯落,co1 lok6
從頭到腳,cung4 täu4 däu1 gök2
公仔紙,gung1 zäi2 zi2
惹事生非,ye1 si6 säng1 fi1
奧數,äu1 su1
衫領,sam1 leng1
小楷,siu2 kai2
自量,zi6 löng6
慘無人道,cam2 mu4 yäng4 däu6
長炮,cöng4 pau1
地下城,di6 ha6 säng4
荷塘,ho4 tong4
任意妄為,yäm6 yi1 mong1 wäi4
偶一為之,ngäu1 yäk2 wäi4 zi1
垂涎欲滴,söi4 ying4 yuk6 däk6
士擔,si6 dam1
士人,si6 yäng4
針卡,zäm1 kæk2
即時傳譯,zik2 si4 cüng4 yäk6
啤水,be1 söi2
倒果為因,däu2 gwo2 wäi4 yäng1
毒辣,duk6 læk6
黑吃黑,häk2 hek2 häk2
一言難盡,yäk2 ying4 næng4 zäng6
命數,mäng6 su1
長話短説,cöng4 wa6 düng2 sük2
行事曆,häng4 si6 läk6
融會貫通,yung4 wui6 gwung1 tung1
流流長,läu4 läu4 cöng4
平仄,päng4 zäk2
成何體統,säng4 ho4 täi2 tung2
白卡,bæk6 kæk2
假公濟私,ga2 gung1 zäi1 si1
下腳,ha6 gök2
萬二分,mæng6 yi6 fäng1
外強中乾,wui6 köng4 zung1 gung1
生保,sæng1 bäu2
好頭好尾,häu2 täu4 häu2 mi1
人望高處,yäng4 mong6 gäu1 cü1
凝住,yäng4 zü6
要生要死,yiu1 sæng1 yiu1 si2
領袖生,läng1 zäu6 säng1
心散,säm1 sæng2
商數,söng1 su1
揠苗助長,æk2 miu4 zo6 zöng2
撩女仔,liu4 nü1 zäi2
食風,säk6 fung1
為兩餐,wäi6 löng1 cäng1
和理非非,wo4 li1 fi1 fi1
打鑊,da2 wok6
雞仔餅,gäi1 zäi2 beng2
公轉,gung1 züng1
響度,höng2 du6
兩仔爺,löng1 zäi2 ye4
屏風效應,päng4 fung1 hau6 yäng1
走為上着,zäu2 wäi4 söng6 zök6
打簿,da2 bu2
下路,ha6 lu6
一哄而散,yäk2 hung1 yi4 sæng1
曾祖母,zäng1 zu2 mu1
頂班,däng2 bæng1
黑箱車,häk2 söng1 ce1
易學難精,yi6 hok6 næng4 zäng1
餾分,läu6 fäng6
馬到功成,ma1 däu1 gung1 säng4
安樂茶飯,wung1 lok6 ca4 fæng6
支長,zi1 cöng4
顛倒眾生,ding1 däu2 zung1 säng1
解囊,gai2 nong4
量子力學,löng6 zi2 läk6 hok6
惜別,säk2 bik6
陶冶性情,täu4 ye1 säng1 cäng4
為虎作倀,wäi4 fu2 zok2 cöng1
毒株,duk6 zü1
反轉豬肚,fæng2 züng1 zü1 tu1
乾枯,gung1 fu1
吃水,hek2 söi2
一朝早,yäk2 ziu1 zäu2
遠近馳名,yüng1 gäng6 ci4 mäng4
其樂無窮,ki4 lok6 mu4 kung4
論爭,läng6 zäng1
慢食,mæng6 säk6
世代相傳,säi1 döi6 söng1 cüng4
少可,siu2 ho2
屈蛇,wäk2 se4
祇是,zi2 si6
簿記,bu6 gi1
釘裝,däng1 zong1
堵車,du2 ce1
發奮圖強,fæk2 fäng1 tu4 köng4
發窮惡,fæk2 kung4 ok2
老調重彈,läu1 diu6 cung4 tæng4
貓鬚,mau1 su1
洗盡鉛華,säi2 zäng6 yüng4 wa4
虎背熊腰,fu2 bui1 hung4 yiu1
街數,gai1 su1
閲讀室,yük6 duk6 säk2
無所作為,mu4 so2 zok2 wäi4
抹片,muk2 ping2
散沙,sæng2 sa1
食軟飯,säk6 yüng1 fæng6
歎下,tæng1 ha1
違和感,wäi4 wo4 gäm2
集腋成裘,zap6 yäk6 säng4 käu4
早走早着,zäu2 zäu2 zäu2 zök6
主使,zü2 si2
車軌,ce1 gwäi2
優生學,yäu1 sæng1 hok6
雜食,zap6 säk6
兜生意,däu1 sæng1 yi1
倒背如流,däu1 bui6 yü4 läu4
學行車,hok6 hæng4 ce1
人煙稀少,yäng4 ying1 hi1 siu2
面青青,ming6 ceng1 ceng1
三重奏,sam1 cung4 zäu1
士啤,si6 be1
丹青,dæng1 cäng1
發憤圖強,fæk2 fäng1 tu4 köng4
幾何線,gi2 ho4 sing1
連消帶打,ling4 siu1 dai1 da2
世風日下,säi1 fung1 yäk6 ha6
暈車浪,wäng4 ce1 long6
辭彙,ci4 wui6
青苗,cäng1 miu4
課長,fo1 zöng2
解夢,gai2 mung6
欺上瞞下,hi1 söng6 mung4 ha6
命仔,mäng6 zäi2
三幅被,sam1 fuk2 pi1
斯威士蘭,si1 wäi1 si6 læng4
積勞成疾,zäk2 läu4 säng4 zäk6
着時,zök6 si4
青蟹,ceng1 hai1
棄車保帥,hi1 gü1 bäu2 söi1
卡介苗,ka1 gai1 miu4
大海撈針,dai6 fui2 läu4 zäm1
當食生菜,dong1 säk6 sæng1 cöi1
翻山越嶺,fæng1 sæng1 yük6 leng1
險死還生,him2 si2 wæng4 säng1
一朝得志,yäk2 ziu1 däk2 zi1
望而生畏,mong6 yi4 säng1 wäi1
山地車,sæng1 di6 ce1
生約,sæng1 yök2
賒數,se1 su1
痛經,tung1 gäng1
拗斷,au2 tüng1
飢不擇食,gi1 bäk2 zæk6 säk6
舉重若輕,gü2 cung4 yök6 häng1
魚刺,yü4 ci1
兩袖清風,löng1 zäu6 cäng1 fung1
馬上風,ma1 söng6 fung1
聚散,zü6 sæng1
重秤,cung1 cäng1
舊調重彈,gäu6 diu6 cung4 tæng4
氣頂,hi1 däng2
無精打采,mu4 zäng1 da2 cöi2
生意佬,sæng1 yi1 läu2
爭在,zæng1 zöi6
打落水狗,da2 lok6 söi2 gäu2
格仔舖,gæk2 zäi2 pu1
好猛,häu2 mæng1
食錯藥,säk6 co1 yök6
造手,zäu6 säu2
倒刺,däu1 ci1
倒汗水,däu1 fung6 söi2
假音,ga2 yäm1
下功夫,ha6 gung1 fu1
一陣間,yäk2 zäng6 gæng1
阿華田,o1 wa4 ting4
惡有惡報,ok2 yäu1 ok2 bäu1
識撈,säk2 läu1
齊章,cäi4 zöng1
長貧難顧,cöng4 päng4 næng4 gwu1
電燈泡,ding6 däng1 pau1
要臉,yiu1 lim1
樂理,ngok6 li1
食人族,säk6 yäng4 zuk6
海上鮮,fui2 söng6 sing1
騾仔,lo4 zäi2
散風,sæng1 fung1
食好西,säk6 häu2 säi1
瘟仔,wäng1 zäi2
嘔白泡,äu2 bæk6 pau1
從眾,cung4 zung1
分叉,fäng1 ca1
高射炮,gäu1 se6 pau1
一撻即着,yäk2 dæk2 zik2 zök6
曲調,kuk2 diu6
食古不化,säk6 gwu2 bäk2 fa1
打窒,da2 zäk6
頂頭上司,däng2 täu4 söng6 si1
幾號,gi2 häu6
號數,häu6 su1
為善最樂,wäi4 sing6 zöi1 lok6
取長補短,cü2 cöng4 bu2 düng2
巡行,cäng4 häng4
近磅,gäng6 bong6
生安白造,sæng1 wung1 bæk6 zäu6
食價,säk6 ga1
華佗,wa4 to4
不可分離,bäk2 ho2 fäng1 li4
千載,cing1 zöi2
錯怪,co1 gwai1
啄食,dök2 säk6
容下,yung4 ha6
確認下,kok2 yäng6 ha1
忙中有錯,mong4 zung1 yäu1 co1
運數,wäng6 su1
前車之鑑,cing4 gü1 zi1 gam1
釘書機,däng1 sü1 gi1
道貌岸然,däu6 mau6 wung6 ying4
惜肉如金,säk2 yuk6 yü4 gäm1
斷六親,tüng1 luk6 cäng1
白吃,bæk6 hek2
行客,häng4 hæk2
旅行結婚,lü1 häng4 gik2 fäng1
撈麪,läu1 ming6
面積少,ming6 zäk2 siu2
兵臨城下,bäng1 läm4 säng4 ha6
含沙射影,häm4 sa1 se6 yäng2
行政會,häng4 zäng1 wui6
阿諛奉承,o1 yü4 fung6 säng4
三長兩短,sam1 cöng4 löng1 düng2
生氣勃勃,säng1 hi1 buk6 buk6
採青,cöi2 ceng1
富士蘋果,fu1 si6 päng4 gwo2
眷屬,güng1 suk6
躍然紙上,yök2 ying4 zi2 söng6
眉宇間,mi4 yü1 gæng1
亞士匹靈,a1 si6 päk2 läng4
大食會,dai6 säk6 wui6
頂嘴,däng2 zöi2
斷斷,düng1 düng1
假説,ga2 sük2
敢為,gäm2 wäi4
衞生條件,wäi6 säng1 tiu4 ging6
巴士專線,ba1 si2 züng1 sing1
班會,bæng1 wui6
賭啤,du2 pe1
頤指氣使,yi4 zi2 hi1 säi2
形而上,yäng4 yi4 söng6
狸貓,li4 mau1
笑喪,siu1 song1
不消説,bäk2 siu1 sük2
報數,bäu1 su1
肺片,fäi1 ping2
好食好住,häu2 säk6 häu2 zü6
為富不仁,wäi4 fu1 bäk2 yäng4
轉學,züng2 hok6
車仔麪,ce1 zäi2 ming6
粗生,cu1 sæng1
吿辭,gäu1 ci4
公報私仇,gung1 bäu1 si1 säu4
行咇,hæng4 bik2
使用説明,säi2 yung6 sük2 mäng4
食品衞生,säk6 bäng2 wäi6 säng1
套間,täu1 gæng1
轉危為安,züng2 ngäi4 wäi4 wung1
釘鞋,däng1 hai4
頂肚,däng2 tu1
倒掛金鈎,däu1 gwa1 gäm1 ngäu1
片面之詞,ping1 ming6 zi1 ci4
散仔,sæng2 zäi2
生死有命,säng1 si2 yäu1 mäng6
射龍門,se6 lung4 mung4
在所不惜,zöi6 so2 bäk2 säk2
車飛,ce1 fi1
打震,da2 zäng1
虛情假意,hü1 cäng4 ga2 yi1
與人為善,yü1 yäng4 wäi4 sing6
撈油水,läu1 yäu4 söi2
磨爛蓆,mo4 læng6 zek6
食咖喱,säk6 ga1 li1
拖卡,to1 ka1
千斤頂,cing1 gäng1 däng2
對牛彈琴,döi1 ngäu4 tæng4 käm4
頂讓,däng2 yöng6
盜亦有道,däu6 yäk6 yäu1 däu6
放生電,fong1 sæng1 ding6
規行矩步,kwäi1 häng4 gü2 bu6
貿易組織,mäu6 yäk6 zu2 zäk2
安樂椅,wung1 lok6 yi2
牌簿,pai4 bu6
縫補,fung4 bu2
簡要,gæng2 yiu1
軍民兩用,gwäng1 mäng4 löng1 yung6
坐底,zo6 däi2
傳播媒介,cüng4 bo1 mui4 gai1
幾多點,gi2 do1 dim2
不得好死,bäk2 däk2 häu2 si2
反守為攻,fæng2 säu2 wäi4 gung1
解放組織,gai2 fong1 zu2 zäk2
豪強,häu4 köng4
醒水,säng2 söi2
上莊,söng1 zong1
衞生防疫,wäi6 säng1 fong4 yäk6
拗數,au1 su1
不求甚解,bäk2 käu4 säm6 gai2
青絲,ceng1 si1
青提,ceng1 täi4
狗仔粉,gäu2 zäi2 fäng2
響尾蛇,höng2 mi1 se4
西生菜,säi1 sæng1 cöi1
和顏悦色,wo4 ngæng4 yük6 säk2
會陰,wui6 yäm1
遵行,zäng1 häng4
車輪戰,ce1 läng4 zing1
長期飯票,cöng4 ki4 fæng6 piu1
打個突,da2 go1 däk6
幾鬼,gi2 gwäi2
一技傍身,yäk2 gi6 pong4 säng1
日記簿,yäk6 gi1 bu2
兩婆孫,löng1 po4 süng1
三腳貓,sam1 gök2 mau1
深耕細作,säm1 gæng1 säi1 zok2
四便,si1 bing6
艇仔粥,täng1 zäi2 zuk2
七仔,cäk2 zäi2
食電,säk6 ding6
尋歡作樂,cäm4 fung1 zok2 lok6
道破,däu6 po1
如詩如畫,yü4 si1 yü4 wa6
太空卡,tai1 hung1 kæk2
顛三倒四,ding1 sam1 däu2 si1
隔夜仇,gæk2 ye6 säu4
管樂,gwung2 ngok6
散餐,sæng2 cäng1
醒醒定定,säng2 säng2 däng6 däng6
脱毒,tük2 duk6
車天車地,ce1 ting1 ce1 di6
恃強凌弱,ci1 köng4 läng4 yök6
丟淡,diu1 tam1
分針,fäng1 zäm1
口同鼻拗,häu2 tung4 bi6 au1
生面口,sæng1 ming6 häu2
深仇大恨,säm1 säu4 dai6 häng6
傾兩句,käng1 löng1 gü1
兩溝,löng1 käu1
拚搏,pung1 bok2
細蚊仔,säi1 mäng1 zäi2
蛇鼠一窩,se4 sü2 yäk2 wo1
旋轉餐廳,süng4 züng2 cäng1 täng1
話事啤,wa6 si6 pe1
頂酒,däng2 zäu2
仿造,fong2 zäu6
姑仔,gwu1 zäi2
微積分,mi4 zäk2 fäng1
誓不兩立,säi6 bäk2 löng1 läp6
侍衞長,si6 wäi6 zöng2
少見多怪,siu2 ging1 do1 gwai1
相映,söng1 yäng2
剃度,täi1 du6
紙上富貴,zi2 söng6 fu1 gwäi1
坐食山崩,zo6 säk6 sæng1 bäng1
轉瞬間,züng2 säng1 gæng1
包伙食,bau1 fo2 säk6
半唐番,bung1 tong4 fæng1
讀心術,duk6 säm1 säk6
閣仔,gok2 zäi2
過兩招,gwo1 löng1 ziu1
下半世,ha6 bung1 säi1
成人之美,säng4 yäng4 zi1 mi1
緯度,wäi1 du6
質數,zäk2 su1
日上三竿,yäk6 söng1 sam1 gwung1
落更,lok6 gæng1
爭鳴,zäng1 mäng4
扑咪,bok2 mäi1
度量衡,du6 löng6 häng4
乾爹,gung1 de1
下賤,ha6 zing6
卡爾加里,ka1 yi1 ga1 li1
仇口,säu4 häu2
惜身,sek2 säng1
數典忘祖,su2 ding2 mong4 zu2
為食鬼,wäi6 säk6 gwäi2
轉生,züng2 säng1
轉死性,züng1 si2 säng1
波平如鏡,bo1 päng4 yü4 geng1
打家劫舍,da2 ga1 gip2 se1
繳費處,giu2 fäi1 cü1
開夜車,fui1 ye6 ce1
平郵,päng4 yäu4
心火盛,säm1 fo2 säng6
盛意拳拳,säng6 yi1 küng4 küng4
上下文,söng6 ha6 mäng4
張保仔洞,zöng1 bäu2 zäi2 dung6
刻毒,häk2 duk6
含水量,häm4 söi2 löng6
氣數,hi1 su1
紅褲仔,hung4 fu1 zäi2
留傳,läu4 cüng4
